"Date","Price","Open","High","Low","Change %"
"Sep 06, 2013","4.4725","4.4614","4.4856","4.4572","0.12%"
"Sep 05, 2013","4.4673","4.4537","4.4758","4.4449","0.22%"
"Sep 04, 2013","4.4576","4.4328","4.4623","4.4281","0.45%"
"Sep 03, 2013","4.4375","4.4147","4.4439","4.4104","0.43%"
"Sep 02, 2013","4.4185","4.4303","4.4394","4.4098","-0.31%"
"Aug 30, 2013","4.4321","4.4369","4.4442","4.4204","-0.21%"
"Aug 29, 2013","4.4415","4.4444","4.4543","4.4305","-0.13%"
"Aug 28, 2013","4.4475","4.4327","4.4538","4.4235","0.26%"
"Aug 27, 2013","4.4360","4.4256","4.4489","4.4197","0.17%"
"Aug 26, 2013","4.4284","4.4262","4.4366","4.4177","-0.10%"
"Aug 23, 2013","4.4328","4.4371","4.4484","4.4169","-0.15%"
"Aug 22, 2013","4.4395","4.4494","4.4589","4.4299","-0.31%"
"Aug 21, 2013","4.4531","4.4390","4.4594","4.4321","0.24%"
"Aug 20, 2013","4.4426","4.4507","4.4632","4.4282","-0.30%"
"Aug 19, 2013","4.4560","4.4492","4.4655","4.4336","0.20%"
"Aug 16, 2013","4.4470","4.4445","4.4550","4.4301","-0.05%"
"Aug 15, 2013","4.4494","4.4337","4.4690","4.4280","0.28%"
"Aug 14, 2013","4.4368","4.4207","4.4436","4.4136","0.28%"
"Aug 13, 2013","4.4242","4.4082","4.4323","4.4028","0.27%"
"Aug 12, 2013","4.4123","4.4293","4.4348","4.4030","-0.46%"
"Aug 09, 2013","4.4325","4.4377","4.4486","4.4198","-0.21%"
"Aug 08, 2013","4.4417","4.4444","4.4632","4.4312","-0.14%"
"Aug 07, 2013","4.4478","4.4040","4.4515","4.3968","0.92%"
"Aug 06, 2013","4.4074","4.4080","4.4200","4.3942","-0.09%"
"Aug 05, 2013","4.4115","4.4177","4.4364","4.3944","-0.28%"
"Aug 02, 2013","4.4239","4.4131","4.4625","4.4059","0.17%"
"Aug 01, 2013","4.4165","4.4164","4.4287","4.4042","0.02%"
"Jul 31, 2013","4.4158","4.3908","4.4279","4.3840","0.49%"
"Jul 30, 2013","4.3941","4.3924","4.4022","4.3798","-0.01%"
"Jul 29, 2013","4.3945","4.3853","4.4077","4.3803","0.10%"
"Jul 26, 2013","4.3901","4.3853","4.3982","4.3811","-0.14%"
"Jul 25, 2013","4.3961","4.3873","4.3988","4.3775","0.10%"
"Jul 24, 2013","4.3915","4.3987","4.4166","4.3748","-0.27%"
"Jul 23, 2013","4.4035","4.4163","4.4287","4.3961","-0.35%"
"Jul 22, 2013","4.4188","4.4183","4.4403","4.4091","-0.12%"
"Jul 19, 2013","4.4240","4.4307","4.4386","4.4168","-0.22%"
"Jul 18, 2013","4.4337","4.4347","4.4421","4.4159","-0.07%"
"Jul 17, 2013","4.4369","4.4293","4.4547","4.4187","0.12%"
"Jul 16, 2013","4.4318","4.4249","4.4422","4.4176","0.16%"
"Jul 15, 2013","4.4245","4.4262","4.4393","4.4070","-0.05%"
"Jul 12, 2013","4.4265","4.4158","4.4331","4.4077","0.00%"
