Date,Price,Open,High,Low,Change %
"Mar 19, 2012",1.2003,1.2015,1.2075,1.1979,-0.20%
"Mar 16, 2012",1.2027,1.2009,1.2059,1.1997,0.16%
"Mar 15, 2012",1.2008,1.2025,1.203,1.1971,-0.18%
"Mar 14, 2012",1.203,1.2006,1.2057,1.1993,0.18%
"Mar 13, 2012",1.2008,1.1887,1.2018,1.1866,1.02%
"Mar 12, 2012",1.1887,1.1951,1.1977,1.1875,-0.52%
"Mar 09, 2012",1.1949,1.1918,1.1986,1.1908,0.20%
"Mar 08, 2012",1.1925,1.197,1.199,1.1902,-0.38%
"Mar 07, 2012",1.197,1.1985,1.1993,1.195,-0.13%
"Mar 06, 2012",1.1986,1.1997,1.2022,1.197,-0.12%
"Mar 05, 2012",1.2001,1.2003,1.2013,1.1967,0.03%
"Mar 02, 2012",1.1997,1.1982,1.2029,1.1969,0.12%
"Mar 01, 2012",1.1983,1.1943,1.2,1.1923,0.33%
"Feb 29, 2012",1.1944,1.1809,1.1956,1.1802,1.12%
"Feb 28, 2012",1.1812,1.1807,1.1816,1.1774,0.05%
"Feb 27, 2012",1.1806,1.1794,1.1849,1.1779,0.03%
"Feb 24, 2012",1.1803,1.177,1.1815,1.1753,0.25%
"Feb 23, 2012",1.1774,1.1824,1.1832,1.176,-0.45%
"Feb 22, 2012",1.1827,1.1921,1.1936,1.1816,-0.81%
"Feb 21, 2012",1.1923,1.1966,1.1991,1.1897,-0.38%
"Feb 20, 2012",1.1968,1.2016,1.2033,1.1946,-0.60%
"Feb 17, 2012",1.204,1.2025,1.2065,1.199,0.07%
"Feb 16, 2012",1.2031,1.2008,1.2085,1.2004,0.17%
"Feb 15, 2012",1.201,1.1952,1.2027,1.1897,0.44%
"Feb 14, 2012",1.1957,1.1948,1.1969,1.19,0.05%
"Feb 13, 2012",1.1951,1.1941,1.1957,1.1898,0.07%
"Feb 10, 2012",1.1943,1.1902,1.1978,1.1887,0.31%
"Feb 09, 2012",1.1906,1.1928,1.1997,1.1897,-0.20%
"Feb 08, 2012",1.193,1.1986,1.2007,1.1917,-0.49%
"Feb 07, 2012",1.1989,1.2046,1.2075,1.1967,-0.54%
