country_code,code,sum
FR,FR213_51106,20710
FR,FR531_16188,29853
FR,FR724_63300,4294048
FR,FR221_02351,9370
FR,FR521_22345,27105
FR,FR251_14063,27259
FR,FR711_01413,5586
FR,FR302_62030,39944
FR,FR624_32132,1206794
FR,FR532_17072,133375
FR,FR264_89407,178608
FR,FR611_24540,209452
FR,FR241_18037,115879
FR,FR242_28355,39875
FR,FR107_94001,125012
FR,FR246_45029,163687
FR,FR213_51039,665
FR,FR261_21209,221136
FR,FR531_16223,334242
FR,FR413_57705,21311
FR,FR512_49060,104201
FR,FR631_19247,30656
FR,FR302_62868,37612
FR,FR223_80349,13284
FR,FR261_21563,7187
FR,FR811_11296,40105
FR,FR251_14164,239946
FR,FR623_31104,136783
FR,FR615_64494,36453
FR,FR421_67161,25478
FR,FR232_76703,17069
FR,FR632_23097,45744
FR,FR213_51376,14027
FR,FR615_64253,53906
FR,FR631_19263,44205
FR,FR613_40127,72288
FR,FR533_79300,184151
FR,FR222_60079,63190
FR,FR412_55102,66190
FR,FR611_24251,88307
FR,FR715_42004,18883
FR,FR252_50397,25470
FR,FR712_07089,201054
FR,FR626_65037,9986
FR,FR434_90073,67804
FR,FR263_71081,255342
FR,FR412_55518,17225
FR,FR628_82102,28890
FR,FR627_81001,28596
FR,FR213_51025,142571
FR,FR253_61400,38597
FR,FR623_31040,0
FR,FR813_34086,90935
FR,FR624_32409,12449
FR,FR263_71496,31912
FR,FR624_32275,5329
FR,FR221_02784,11540
FR,FR231_27276,24092
FR,FR414_88504,11679
FR,FR253_61195,19993
FR,FR611_24554,62955
FR,FR714_38193,1539286
FR,FR251_14590,14260
FR,FR626_65196,12824
FR,FR433_70320,9111
FR,FR251_14600,75214
FR,FR261_21610,15198
FR,FR521_22363,49345
FR,FR623_31487,33889
FR,FR232_76229,60189
FR,FR413_57058,449266
FR,FR813_34073,275167
FR,FR627_81096,52487
FR,FR412_55431,5668
FR,FR213_51659,6424
FR,FR512_49163,224989
FR,FR103_78269,20181
FR,FR213_51091,16211
FR,FR251_14297,329036
FR,FR513_53106,51419
FR,FR512_49106,326431
FR,FR613_40020,73499
FR,FR823_06009,4402
FR,FR414_88445,249476
FR,FR631_19248,102134
FR,FR302_62643,2811269
FR,FR611_24563,30307
FR,FR432_39366,25071
FR,FR631_19141,25057
FR,FR232_76473,759782
FR,FR723_43196,14962
FR,FR532_17202,62290
FR,FR813_34154,7176969
FR,FR422_68219,38003
FR,FR223_80575,13210
FR,FR212_10116,50525
FR,FR613_40251,39712
FR,FR613_40063,86130
FR,FR213_51034,3773
FR,FR411_54119,8461
FR,FR721_03316,105844
FR,FR412_55467,40015
FR,FR714_38012,268276
FR,FR231_27168,31370
FR,FR811_11206,1698867
FR,FR534_86115,811586
FR,FR811_11203,1787517
FR,FR211_08389,40602
FR,FR522_29288,134397
FR,FR301_59178,28718902
FR,FR823_06096,4677
FR,FR623_31591,9897
FR,FR531_16098,14926
FR,FR246_45300,379826
FR,FR716_69131,317779
FR,FR253_61235,16416
FR,FR221_02292,115868
FR,FR245_41159,108668
FR,FR222_60150,102504
FR,FR713_26037,315050
FR,FR511_44170,105063
FR,FR433_70188,290
FR,FR614_47284,48520
FR,FR232_76490,208934
FR,FR534_86186,93832
FR,FR522_29175,155042
FR,FR717_73108,21712
FR,FR252_50380,23792
FR,FR302_62118,25203
FR,FR431_25116,39986
FR,FR231_27203,73358
FR,FR301_59121,103534
FR,FR414_88181,281649
FR,FR422_68097,95393
FR,FR261_21368,15970
FR,FR231_27630,27057
FR,FR214_52014,22946
FR,FR261_21514,7678
FR,FR231_27240,0
FR,FR722_15091,18667
FR,FR813_34149,47380
FR,FR302_62821,48064
FR,FR515_85093,93828
FR,FR253_61017,3635
FR,FR213_51395,8997
FR,FR251_14204,45448
FR,FR613_40042,37286
FR,FR523_35257,232668
FR,FR713_26371,3493
FR,FR253_61256,15449
FR,FR622_12060,18054
FR,FR821_04204,12210
FR,FR221_02100,10032
FR,FR251_14237,81696
FR,FR624_32353,18147
FR,FR612_33201,130958
FR,FR253_61323,12539
FR,FR713_26012,2275
FR,FR221_02723,8612
FR,FR212_10356,51590
FR,FR622_12050,82553
FR,FR623_31496,41279
FR,FR713_26335,16339
FR,FR523_35188,758222
FR,FR211_08064,37168
FR,FR412_55030,70342
FR,FR615_64408,7141
FR,FR514_72236,4712
FR,FR223_80175,11654
FR,FR263_71153,7704853
FR,FR826_84149,111089
FR,FR714_38049,28987
FR,FR431_25557,30506
FR,FR261_21584,692849
FR,FR714_38139,125817
FR,FR433_70339,175142
FR,FR513_53232,29866
FR,FR512_49230,31736
FR,FR633_87144,70538
FR,FR711_01385,97786
FR,FR715_42020,143715
FR,FR411_54381,5792
FR,FR222_60282,830814
FR,FR515_85208,182292
FR,FR264_89352,30037
FR,FR512_49304,122853
FR,FR432_39442,530617
FR,FR624_32057,29173
FR,FR631_19156,16684
FR,FR813_34247,799786
FR,FR717_73242,28584
FR,FR622_12016,81118
FR,FR812_30288,186521
FR,FR412_55510,15978
FR,FR532_17019,498972
FR,FR243_36148,35293
FR,FR243_36220,78258
FR,FR825_83049,191011
FR,FR613_40272,154700
FR,FR521_22237,73249
FR,FR713_26034,37175
FR,FR612_33133,18696
FR,FR524_56254,72327
FR,FR624_32028,16473
FR,FR723_43260,3818
FR,FR252_50509,426810
FR,FR104_91232,14576
FR,FR301_59448,97401
FR,FR626_65050,5822
FR,FR221_02427,3332
FR,FR302_62875,1033203
FR,FR815_66089,5745
FR,FR242_28084,45449
FR,FR242_28255,8025
FR,FR302_62340,225557
FR,FR521_22326,22743
FR,FR714_38287,99131
FR,FR414_88031,9047
FR,FR821_04073,30747
FR,FR301_59119,114358
FR,FR524_56045,28620
FR,FR302_62022,141167
FR,FR252_50395,33958
FR,FR614_47056,120594
FR,FR302_62512,96281
FR,FR433_70579,42336
FR,FR514_72333,42760
FR,FR717_73170,72942
FR,FR301_59384,225657
FR,FR826_84103,447417
FR,FR713_26283,2844
FR,FR813_34165,612660
FR,FR222_60506,44947
FR,FR261_21240,12751
FR,FR533_79326,298052
FR,FR421_67268,237207
FR,FR414_88052,8724
FR,FR431_25313,29721
FR,FR213_51139,42216
FR,FR532_17171,71868
FR,FR711_01065,158122
FR,FR611_24372,976276
FR,FR716_69212,58845
FR,FR412_55344,0
FR,FR232_76398,104550
FR,FR533_79059,191711
FR,FR232_76201,47569
FR,FR421_67089,207359
FR,FR611_24107,70154
FR,FR534_86281,413928
FR,FR412_55289,5441
FR,FR624_32142,19529
FR,FR613_40178,163287
FR,FR513_53265,98218
FR,FR532_17114,43549
FR,FR613_40235,77908
FR,FR711_01124,49205
FR,FR264_89363,16270
FR,FR302_62192,66922
FR,FR513_53194,97595
FR,FR511_44068,340671
FR,FR263_71320,32177
FR,FR412_55253,34322
FR,FR531_16096,44779
FR,FR717_73163,16192
FR,FR261_21598,372
FR,FR244_37019,41975
FR,FR631_19284,16238
FR,FR523_35338,71326
FR,FR222_60519,17672
FR,FR431_25241,14842
FR,FR214_52453,18818
FR,FR613_40131,96114
FR,FR263_71380,106917
FR,FR232_76541,170373
FR,FR264_89190,27982
FR,FR622_12258,124521
FR,FR261_21058,138778
FR,FR214_52529,87268
FR,FR813_34243,156487
FR,FR626_65011,28158
FR,FR815_66171,940126
FR,FR412_55545,3041447
FR,FR302_62784,109846
FR,FR212_10109,12414
FR,FR611_24344,4478
FR,FR411_54438,7132
FR,FR263_71020,11705
FR,FR421_67222,343142
FR,FR214_52044,74595
FR,FR223_80267,26986
FR,FR262_58062,920863
FR,FR252_50564,171444
FR,FR244_37202,112540
FR,FR223_80796,32943
FR,FR246_45131,24751
FR,FR414_88275,20978
FR,FR264_89087,30229
FR,FR633_87147,13555
FR,FR815_66175,329866
FR,FR433_70150,20672
FR,FR252_50070,5445
FR,FR723_43070,20392
FR,FR715_42117,12627
FR,FR822_05177,83280
FR,FR627_81282,7654
FR,FR241_18092,215721
FR,FR822_05076,5855
FR,FR614_47225,1181967
FR,FR411_54096,23330
FR,FR512_49165,129905
FR,FR413_57415,456780
FR,FR632_23108,22268
FR,FR813_34249,356660
FR,FR243_36095,11923
FR,FR433_70553,10729
FR,FR612_33428,6683
FR,FR411_54309,42710
FR,FR522_29054,42651
FR,FR524_56225,2097
FR,FR532_17473,17884
FR,FR714_38549,3541
FR,FR621_09104,169095
FR,FR623_31532,10981
FR,FR715_42078,22418
FR,FR711_01389,182361
FR,FR724_63016,106274
FR,FR627_81106,49872
FR,FR413_57712,108318
FR,FR102_77323,9224
FR,FR611_24353,43618
FR,FR633_87161,1803255
FR,FR264_89368,146764
FR,FR244_37148,40430
FR,FR261_21349,69241
FR,FR232_76573,76436
FR,FR832_2B087,576426
FR,FR414_88208,16107
FR,FR534_86127,39574
FR,FR622_12029,18549
FR,FR515_85038,247998
FR,FR262_58090,23359
FR,FR261_21489,3931
FR,FR222_60385,52481
FR,FR812_30281,143998
FR,FR221_02701,82322
FR,FR264_89419,483585
FR,FR814_48078,98626
FR,FR421_67176,262873
FR,FR421_67525,236396
FR,FR223_80802,75834
FR,FR831_2A209,838345
FR,FR722_15266,99689
FR,FR712_07170,36369
FR,FR301_59176,41166
FR,FR718_74060,13642
FR,FR412_55316,43650
FR,FR815_66018,52758
FR,FR513_53054,1175880
FR,FR824_13023,428102
FR,FR612_33156,40855
FR,FR214_52289,51063
FR,FR231_27700,97381
FR,FR515_85053,19389
FR,FR411_54329,3902689
FR,FR627_81138,126928
FR,FR252_50085,191615
FR,FR623_31367,10392
FR,FR631_19277,15118
FR,FR612_33208,140403
FR,FR221_02313,36076
FR,FR628_82083,15547
FR,FR231_27292,16958
FR,FR246_45268,50602
FR,FR244_37123,378142
FR,FR302_62230,149596
FR,FR622_12140,90097
FR,FR714_38439,311547
FR,FR831_2A119,60981
FR,FR532_17216,114811
FR,FR821_04090,6505
FR,FR615_64206,8681
FR,FR627_81296,63275
FR,FR252_50478,61611
FR,FR631_19051,40185
FR,FR421_67471,419756
FR,FR213_51073,26812
FR,FR432_39290,21356
FR,FR715_42074,86158
FR,FR712_07301,119224
FR,FR263_71117,87702
FR,FR213_51347,136924
FR,FR824_13001,9804373
FR,FR301_59607,97982
FR,FR302_62032,707992
FR,FR414_88036,11926
FR,FR413_57519,10656
FR,FR712_07059,28654
FR,FR722_15206,26306
FR,FR432_39102,28083
FR,FR624_32023,10648
FR,FR212_10214,7289
FR,FR621_09241,56734
FR,FR614_47273,37853
FR,FR812_30143,6062
FR,FR532_17287,9243
FR,FR232_76045,48935
FR,FR262_58093,15210
FR,FR515_85268,101832
FR,FR713_26300,2844
FR,FR102_77515,7477
FR,FR433_70023,15948
FR,FR628_82170,55807
FR,FR241_18066,132550
FR,FR221_02626,31985
FR,FR826_84010,22871
FR,FR824_13046,163711
FR,FR524_56054,428466
FR,FR413_57694,441154
FR,FR242_28049,16530
FR,FR223_80671,27764
FR,FR724_63416,13062
FR,FR414_88184,39232
FR,FR411_54426,100374
FR,FR431_25462,2200255
FR,FR241_18079,55921
FR,FR222_60262,13518
FR,FR714_38410,130021
FR,FR628_82056,12827
FR,FR522_29145,66824
FR,FR232_76590,42548
FR,FR714_38417,13173
FR,FR301_59634,215751
FR,FR521_22273,83187
FR,FR626_65349,755
FR,FR723_43113,190376
FR,FR213_51105,367549
FR,FR624_32227,176586
FR,FR611_24360,75375
FR,FR718_74243,1384967
FR,FR231_27089,23192
FR,FR628_82185,37590
FR,FR613_40215,86546
FR,FR723_43182,5149
FR,FR523_35323,30152
FR,FR261_21658,1536
FR,FR263_71333,101758
FR,FR513_53091,49695
FR,FR824_13011,13751
FR,FR811_11312,13182
FR,FR513_53226,105111
FR,FR414_88292,59629
FR,FR534_86045,863291
FR,FR251_14657,57674
FR,FR301_59139,3662119
FR,FR821_04016,788
FR,FR611_24274,126300
FR,FR815_66035,4792
FR,FR421_67271,36544
FR,FR515_85260,46054
FR,FR624_32136,12952
FR,FR433_70141,17785
FR,FR263_71457,24427
FR,FR711_01053,4249388
FR,FR626_65032,359014
FR,FR412_55553,328302
FR,FR253_61063,163376
FR,FR724_63272,476884
FR,FR102_77112,1445
FR,FR631_19199,31636
FR,FR512_49297,89579
FR,FR251_14191,741874
FR,FR243_36106,14442
FR,FR433_70211,8749
FR,FR523_35109,142128
FR,FR433_70057,11561
FR,FR823_06069,4320086
FR,FR231_27397,280521
FR,FR232_76082,77572
FR,FR421_67296,68733
FR,FR812_30161,14696
FR,FR223_80667,11775
FR,FR413_57737,3454
FR,FR222_60003,36071
FR,FR214_52544,41254
FR,FR253_61071,22618
FR,FR241_18059,112749
FR,FR513_53101,133052
FR,FR302_62436,27115
FR,FR514_72267,94492
FR,FR614_47025,119525
FR,FR625_46229,116371
FR,FR611_24446,8874
FR,FR232_76160,51549
FR,FR106_93062,309754
FR,FR611_24140,242934
FR,FR612_33423,107577
FR,FR716_69050,207207
FR,FR514_72110,91400
FR,FR103_78090,113744
FR,FR252_50216,101825
FR,FR223_80547,27478
FR,FR262_58270,90388
FR,FR232_76386,55016
FR,FR624_32459,141665
FR,FR811_11186,5596
FR,FR232_76409,98302
FR,FR631_19095,20126
FR,FR714_38425,670239
FR,FR611_24492,9033
FR,FR302_62339,15217
FR,FR302_62014,2115314
FR,FR301_59268,1324408
FR,FR246_45123,216251
FR,FR831_2A336,136714
FR,FR244_37273,371462
FR,FR515_85127,200773
FR,FR223_80129,62129
FR,FR231_27308,31553
FR,FR252_50064,26220
FR,FR414_88084,39359
FR,FR523_35200,54238
FR,FR718_74188,81899
FR,FR263_71240,46400
FR,FR411_54422,5586
FR,FR103_78354,2838568
FR,FR531_16066,58587
FR,FR261_21231,40943342
FR,FR221_02370,57635
FR,FR414_88282,6604
FR,FR264_89101,50371
FR,FR102_77308,6045
FR,FR714_38564,28464
FR,FR421_67051,20736
FR,FR512_49314,114094
FR,FR713_26270,10317
FR,FR431_25436,7230
FR,FR511_44004,203805
FR,FR432_39441,661945
FR,FR824_13012,16328
FR,FR433_70561,111348
FR,FR421_67104,55167
FR,FR102_77430,15860
FR,FR421_67398,24371
FR,FR611_24370,401619
FR,FR221_02539,69919
FR,FR252_50183,0
FR,FR223_80098,16481
FR,FR612_33466,235614
FR,FR211_08319,48438
FR,FR245_41266,16011
FR,FR213_51076,70004
FR,FR301_59065,117009
FR,FR712_07270,57558
FR,FR252_50423,21810
FR,FR302_62584,196474
FR,FR107_94042,340656
FR,FR433_70413,166733
FR,FR252_50581,57923
FR,FR612_33377,7803
FR,FR264_89173,49125
FR,FR814_48001,18382
FR,FR626_65357,15690
FR,FR211_08336,31203
FR,FR512_49157,31025
FR,FR245_41105,86092
FR,FR714_38552,45132
FR,FR412_55285,23931
FR,FR253_61176,13228
FR,FR231_27261,45885
FR,FR244_37021,140814
FR,FR821_04102,13537
FR,FR514_72137,111273
FR,FR625_46296,56692
FR,FR611_24163,29014
FR,FR221_02459,16789
FR,FR253_61258,98745
FR,FR717_73197,242899
FR,FR222_60286,230772
FR,FR717_73307,92912
FR,FR263_71332,43883
FR,FR421_67385,12781
FR,FR532_17224,262939
FR,FR107_94044,869675
FR,FR623_31187,1378647
FR,FR812_30182,143071
FR,FR104_91064,153589
FR,FR511_44134,87853
FR,FR222_60281,51998
FR,FR252_50605,80694
FR,FR713_26131,10865
FR,FR612_33297,264243
FR,FR413_57692,4768
FR,FR263_71374,20793
FR,FR626_65089,1116
FR,FR431_25249,6012
FR,FR431_25368,123853
FR,FR613_40143,27316
FR,FR231_27249,96492
FR,FR712_07330,1073511
FR,FR521_22386,27610
FR,FR221_02573,5823
FR,FR231_27530,19327
FR,FR532_17119,103494
FR,FR718_74223,29600
FR,FR614_47217,187002
FR,FR222_60677,20000
FR,FR222_60435,37130
FR,FR712_07143,94993
FR,FR632_23121,24216
FR,FR302_62870,203853
FR,FR263_71441,35329
FR,FR815_66191,2641
FR,FR252_50138,0
FR,FR214_52177,104144
FR,FR522_29087,78770
FR,FR252_50153,35285
FR,FR626_65167,3699
FR,FR624_32200,40297
FR,FR211_08354,167563
FR,FR411_54483,1379845
FR,FR523_35113,29219
FR,FR412_55085,17684
FR,FR231_27179,95511
FR,FR263_71042,25225
FR,FR431_25089,7191
FR,FR264_89080,58396
FR,FR611_24060,15372
FR,FR231_27681,7964548
FR,FR514_72382,82756
FR,FR412_55257,6554
FR,FR811_11303,49283
FR,FR623_31456,8812
FR,FR104_91016,26855
FR,FR245_41049,70191
FR,FR628_82020,61836
FR,FR531_16216,78532
FR,FR717_73281,80260
FR,FR626_65063,20065
FR,FR523_35189,280806
FR,FR611_24463,111277
FR,FR715_42299,490209
FR,FR414_88458,19763
FR,FR261_21147,2027
FR,FR104_91122,300064
FR,FR614_47312,101339
FR,FR532_17312,56008
FR,FR613_40070,55057
FR,FR213_51165,105543
FR,FR223_80359,32688
FR,FR411_54017,17156
FR,FR814_48093,15786
FR,FR614_47013,31594
FR,FR221_02048,9518
FR,FR431_25078,106666
FR,FR251_14424,34127
FR,FR414_88500,116966
FR,FR264_89447,0
FR,FR920_97230,14143197
FR,FR221_02246,55792
FR,FR613_40263,42786
FR,FR221_02142,6449
FR,FR301_59285,553163
FR,FR431_25439,19937
FR,FR514_72025,321665
FR,FR524_56068,21943
FR,FR222_60103,305313
FR,FR241_18254,68197
FR,FR263_71507,40648
FR,FR511_44142,207715
FR,FR825_83103,120256
FR,FR721_03191,33656
FR,FR253_61099,36219
FR,FR252_50482,33271
FR,FR252_50403,231757
FR,FR615_64134,45560
FR,FR413_57360,201234
FR,FR721_03024,26249
FR,FR612_33350,188906
FR,FR232_76152,106728
FR,FR412_55527,125439
FR,FR623_31110,82562
FR,FR613_40056,103787
FR,FR223_80785,37466
FR,FR301_59194,183896
FR,FR511_44120,498597
FR,FR615_64455,25150
FR,FR245_41030,19960
FR,FR232_76266,107061
FR,FR721_03189,87391
FR,FR524_56004,104048
FR,FR711_01067,27533
FR,FR246_45012,12873
FR,FR813_34004,32237
FR,FR622_12232,26990
FR,FR411_54143,38153
FR,FR631_19030,135277
FR,FR826_84114,0
FR,FR252_50308,27453
FR,FR232_76190,26232
FR,FR628_82101,105465
FR,FR421_67188,47947
FR,FR302_62341,74340
FR,FR251_14243,301684
FR,FR523_35258,17906
FR,FR626_65388,368873
FR,FR302_62523,737387
FR,FR262_58079,1137903
FR,FR413_57494,18669
FR,FR232_76349,493348
FR,FR615_64439,155712
FR,FR811_11370,284453
FR,FR421_67505,17038
FR,FR251_14644,84055
FR,FR221_02160,41867
FR,FR711_01382,32769
FR,FR432_39271,200412
FR,FR433_70010,9279
FR,FR524_56175,392855
FR,FR626_65332,16294
FR,FR512_49067,20142
FR,FR302_62672,97799
FR,FR414_88196,2020572
FR,FR622_12251,39407
FR,FR231_27321,8561
FR,FR301_59450,110293
FR,FR412_55520,45796
FR,FR814_48066,17480
FR,FR815_66109,31156
FR,FR433_70180,43302
FR,FR222_60086,140148
FR,FR832_2B173,67476
FR,FR723_43154,93235
FR,FR832_2B039,54928
FR,FR534_86065,97858
FR,FR414_88315,20377
FR,FR721_03213,23484
FR,FR724_63422,49431
FR,FR223_80139,2417
FR,FR212_10268,1090289
FR,FR627_81013,70716
FR,FR623_31572,262146
FR,FR531_16391,13724
FR,FR531_16049,92108
FR,FR624_32075,25145
FR,FR940_97417,3860402
FR,FR301_59101,17011
FR,FR714_38169,3556193
FR,FR212_10345,35878
FR,FR102_77111,53762
FR,FR214_52061,44517
FR,FR534_86285,130506
FR,FR811_11151,53589
FR,FR223_80231,15115
FR,FR232_76498,4644348
FR,FR832_2B341,318493
FR,FR413_57172,17172
FR,FR251_14012,45746
FR,FR213_51497,3327
FR,FR262_58269,59841
FR,FR422_68321,741697
FR,FR104_91577,42661
FR,FR621_09051,32474
FR,FR102_77132,27996
FR,FR832_2B149,35231
FR,FR261_21237,6450
FR,FR612_33275,29616
FR,FR243_36058,55159
FR,FR413_57039,185017
FR,FR613_40122,105134
FR,FR261_21084,4911
FR,FR211_08312,23241
FR,FR514_72347,31416
FR,FR413_57027,11272
FR,FR431_25237,400672
FR,FR514_72368,27059
FR,FR624_32248,18828
FR,FR614_47070,257666
FR,FR811_11369,253067
FR,FR826_84128,1155
FR,FR625_46194,31519
FR,FR245_41222,23938
FR,FR102_77467,1003
FR,FR261_21333,11241
FR,FR421_67123,33525
FR,FR814_48068,17247
FR,FR222_60342,1528930
FR,FR432_39176,44067
FR,FR242_28059,119883
FR,FR531_16241,23115
FR,FR263_71433,49453
FR,FR242_28270,14469
FR,FR422_68174,180687
FR,FR231_27607,27681
FR,FR812_30280,35821
FR,FR414_88243,44679
FR,FR811_11225,109065
FR,FR821_04043,13808
FR,FR612_33137,33109
FR,FR213_51108,12930243
FR,FR623_31477,7978
FR,FR252_50193,25209
FR,FR723_43170,35167
FR,FR301_59422,101965
FR,FR103_78601,34946
FR,FR714_38095,309335
FR,FR302_62329,252621
FR,FR251_14533,12770
FR,FR716_69188,58815
FR,FR222_60455,23092
FR,FR716_69148,250680
FR,FR624_32068,19607
FR,FR413_57202,98184
FR,FR221_02201,31317
FR,FR431_25490,48330
FR,FR622_12305,954071
FR,FR246_45023,8248
FR,FR413_57601,19839
FR,FR825_83086,167030
FR,FR411_54557,196902
FR,FR611_24129,103987
FR,FR421_67210,34917
FR,FR822_05127,2608
FR,FR623_31549,3462
FR,FR723_43250,389657
FR,FR433_70151,3037
FR,FR263_71445,740142
FR,FR431_25615,47205
FR,FR242_28154,102626
FR,FR624_32253,130906
FR,FR413_57457,13665
FR,FR104_91405,36208
FR,FR252_50516,555051
FR,FR223_80589,17053
FR,FR221_02397,154171
FR,FR625_46037,10004
FR,FR612_33255,10783
FR,FR615_64207,60950
FR,FR626_65427,27120
FR,FR628_82037,984282
FR,FR522_29266,174314
FR,FR624_32289,32157
FR,FR241_18084,26783
FR,FR625_46170,217852
FR,FR252_50369,108177
FR,FR231_27283,31421
FR,FR261_21562,11978
FR,FR414_88028,41010
FR,FR824_13031,95896
FR,FR232_76155,40540
FR,FR723_43030,34663
FR,FR231_27570,16694
FR,FR264_89282,69252
FR,FR716_69161,44958
FR,FR433_70145,31605
FR,FR411_54109,37863
FR,FR421_67041,19488
FR,FR713_26215,34529
FR,FR532_17275,86117
FR,FR512_49323,2403360
FR,FR222_60009,103167
FR,FR251_14699,829572
FR,FR263_71277,65399
FR,FR412_55361,12505
FR,FR614_47127,97604
FR,FR245_41156,37447
FR,FR812_30242,18758
FR,FR413_57463,51413558
FR,FR514_72310,535129
FR,FR232_76516,30162
FR,FR301_59135,400883
FR,FR264_89333,19097
FR,FR223_80014,5086
FR,FR231_27674,32536
FR,FR531_16400,139385
FR,FR221_02419,22843
FR,FR627_81237,22831
FR,FR625_46020,30148
FR,FR232_76213,38216
FR,FR231_27701,6110491
FR,FR264_89048,41340
FR,FR531_16094,16930
FR,FR512_49234,81859
FR,FR431_25517,19021
FR,FR811_11089,37980
FR,FR214_52070,15379
FR,FR422_68057,14057
FR,FR102_77098,1413
FR,FR422_68265,84935
FR,FR633_87005,139990
FR,FR413_57347,16732
FR,FR253_61023,54425
FR,FR623_31517,261745
FR,FR515_85065,287111
FR,FR262_58184,13203
FR,FR252_50150,42698
FR,FR221_02097,21942
FR,FR722_15132,9077
FR,FR521_22012,30085
FR,FR716_69145,69735
FR,FR213_51556,45232
FR,FR108_95510,163491
FR,FR422_68029,61563
FR,FR262_58026,2825
FR,FR721_03010,47925
FR,FR612_33256,684321
FR,FR302_62123,82662
FR,FR824_13109,46212
FR,FR411_54224,10481
FR,FR813_34056,145686
FR,FR414_88340,37504
FR,FR223_80291,53687
FR,FR103_78031,8863
FR,FR825_83004,113801
FR,FR721_03320,77587
FR,FR523_35006,324984
FR,FR811_11341,13477
FR,FR301_59291,5664289
FR,FR717_73028,27437
FR,FR523_35100,30094
FR,FR632_23033,72051
FR,FR231_27589,104686
FR,FR251_14167,4155454
FR,FR221_02444,10447
FR,FR511_44166,686969
FR,FR231_27534,93890
FR,FR625_46032,47993
FR,FR102_77162,4766
FR,FR431_25425,28547
FR,FR433_70509,18125
FR,FR413_57169,43786
FR,FR212_10433,30965
FR,FR714_38465,120875
FR,FR232_76170,16567
FR,FR221_02493,20085
FR,FR621_09097,7517
FR,FR514_72049,24740
FR,FR232_76751,173567
FR,FR212_10151,62638
FR,FR414_88476,10445
FR,FR521_22368,18383
FR,FR714_38018,16596
FR,FR414_88311,5952
FR,FR222_60511,31755
FR,FR301_59317,1441059
FR,FR261_21481,93117
FR,FR422_68183,22202
FR,FR632_23168,123711
FR,FR222_60697,7131
FR,FR413_57492,33425
FR,FR252_50143,118546
FR,FR232_76549,22466
FR,FR713_26368,45282
FR,FR614_47065,290413
FR,FR431_25297,15285
FR,FR717_73121,98148
FR,FR414_88027,13058
FR,FR108_95219,194203
FR,FR514_72339,74808
FR,FR422_68041,120807
FR,FR212_10220,138705
FR,FR432_39428,2744
FR,FR524_56134,53789
FR,FR614_47003,64740
FR,FR714_38499,344731
FR,FR431_25620,18171
FR,FR211_08123,11050
FR,FR531_16386,67195
FR,FR623_31430,240837
FR,FR253_61425,13089
FR,FR211_08298,30571
FR,FR532_17436,89935
FR,FR717_73023,452796
FR,FR251_14316,35222
FR,FR432_39118,5469
FR,FR263_71072,14753
FR,FR241_18267,364792
FR,FR612_33530,123334
FR,FR815_66174,307418
FR,FR826_84043,453144
FR,FR432_39501,149546
FR,FR212_10252,7532
FR,FR431_25132,15396
FR,FR414_88113,13986
FR,FR103_78443,8312
FR,FR213_51651,36119
FR,FR615_64022,22425
FR,FR611_24257,41202
FR,FR625_46040,51985
FR,FR262_58239,20204
FR,FR821_04024,2648
FR,FR714_38421,3664562
FR,FR631_19126,24350
FR,FR252_50535,46854
FR,FR253_61496,138875
FR,FR213_51201,22317
FR,FR243_36088,1302479
FR,FR264_89199,48498
FR,FR513_53222,9285
FR,FR812_30081,258789
FR,FR812_30026,165472
FR,FR612_33343,84596
FR,FR108_95480,16
FR,FR251_14597,46418
FR,FR251_14705,25511
FR,FR411_54437,132482
FR,FR221_02326,40812
FR,FR712_07232,47537
FR,FR514_72041,28244
FR,FR823_06148,107601
FR,FR522_29110,64965
FR,FR301_59301,950934
FR,FR253_61216,14757
FR,FR723_43257,46227
FR,FR633_87093,51822
FR,FR822_05098,276536
FR,FR613_40065,1059591
FR,FR213_51456,3802
FR,FR421_67192,65915
FR,FR814_48177,42624
FR,FR624_32115,47265
FR,FR612_33128,79079
FR,FR513_53260,26265
FR,FR107_94002,1523029
FR,FR231_27200,15354
FR,FR222_60256,60692
FR,FR301_59133,167347
FR,FR414_88460,47786
FR,FR633_87157,125330
FR,FR512_49026,466530
FR,FR222_60582,58041
FR,FR831_2A158,5419
FR,FR814_48167,4362
FR,FR431_25536,28356
FR,FR212_10018,126787
FR,FR246_45256,15430
FR,FR261_21648,430
FR,FR716_69213,84852
FR,FR211_08386,31094
FR,FR263_71484,187227
FR,FR221_02816,48858
FR,FR231_27119,175475
FR,FR253_61391,380772
FR,FR421_67507,210737
FR,FR411_54249,25131
FR,FR714_38347,128742
FR,FR221_02651,5823
FR,FR611_24529,25182
FR,FR621_09179,58732
FR,FR534_86254,148805
FR,FR832_2B013,7490
FR,FR623_31337,13693
FR,FR421_67239,113471
FR,FR724_63068,92093
FR,FR523_35351,130979
FR,FR214_52366,10123
FR,FR432_39498,56358
FR,FR524_56169,500824
FR,FR713_26358,127043
FR,FR711_01228,76768
FR,FR252_50200,109326
FR,FR411_54414,48037
FR,FR724_63005,42724
FR,FR421_67008,121017
FR,FR628_82149,412274
FR,FR514_72322,22022
FR,FR232_76718,437701
FR,FR411_54129,335956
FR,FR251_14100,216265
FR,FR712_07183,198150
FR,FR252_50375,7021
FR,FR614_47247,31312
