"Date","Price","Open","High","Low","Change %"
"Jun 10, 2008","1.9558","1.9555","1.9608","1.9538","0.00%"
"Jun 11, 2008","1.9558","1.9557","1.9577","1.9539","0.00%"
"Jun 12, 2008","1.9560","1.9555","1.9602","1.9522","0.01%"
"Jun 13, 2008","1.9558","1.9555","1.9644","1.9530","-0.01%"
"Jun 16, 2008","1.9558","1.9556","1.9604","1.9537","0.00%"
"Jun 17, 2008","1.9558","1.9555","1.9598","1.9524","0.00%"
"Jun 18, 2008","1.9559","1.9556","1.9577","1.9542","0.01%"
"Jun 19, 2008","1.9559","1.9553","1.9606","1.9544","0.00%"
"Jun 20, 2008","1.9552","1.9556","1.9585","1.9538","-0.04%"
"Jun 23, 2008","1.9558","1.9555","1.9607","1.9537","0.03%"
"Jun 24, 2008","1.9558","1.9556","1.9599","1.9540","0.00%"
"Jun 25, 2008","1.9560","1.9553","1.9604","1.9534","0.01%"
"Jun 26, 2008","1.9558","1.9557","1.9601","1.9537","-0.01%"
"Jun 27, 2008","1.9560","1.9558","1.9603","1.9538","0.01%"
"Jun 30, 2008","1.9558","1.9553","1.9632","1.9540","-0.01%"
"Jul 01, 2008","1.9559","1.9555","1.9599","1.9527","0.01%"
"Jul 02, 2008","1.9561","1.9556","1.9597","1.9536","0.01%"
"Jul 03, 2008","1.9562","1.9553","1.9603","1.9526","0.01%"
"Jul 04, 2008","1.9558","1.9553","1.9577","1.9539","-0.02%"
"Jul 07, 2008","1.9559","1.9553","1.9595","1.9539","0.01%"
"Jul 08, 2008","1.9559","1.9556","1.9596","1.9540","0.00%"
"Jul 09, 2008","1.9558","1.9553","1.9588","1.9537","-0.01%"
"Jul 10, 2008","1.9559","1.9554","1.9603","1.9539","0.01%"
"Jul 11, 2008","1.9565","1.9557","1.9601","1.9537","0.03%"
"Jul 14, 2008","1.9562","1.9558","1.9575","1.9537","-0.02%"
"Jul 15, 2008","1.9558","1.9556","1.9605","1.9536","-0.02%"
"Jul 16, 2008","1.9559","1.9553","1.9600","1.9530","0.01%"
"Jul 17, 2008","1.9559","1.9556","1.9575","1.9539","0.00%"
"Jul 18, 2008","1.9559","1.9554","1.9598","1.9538","0.00%"
"Jul 21, 2008","1.9560","1.9553","1.9585","1.9538","0.01%"
"Jul 22, 2008","1.9558","1.9556","1.9575","1.9539","-0.01%"
"Jul 23, 2008","1.9556","1.9556","1.9594","1.9536","-0.01%"
"Jul 24, 2008","1.9562","1.9555","1.9604","1.9520","0.03%"
"Jul 25, 2008","1.9560","1.9556","1.9602","1.9534","-0.01%"
"Jul 28, 2008","1.9562","1.9553","1.9579","1.9537","0.01%"
"Jul 29, 2008","1.9558","1.9556","1.9598","1.9536","-0.02%"
"Jul 30, 2008","1.9558","1.9555","1.9600","1.9535","0.00%"
"Jul 31, 2008","1.9558","1.9554","1.9599","1.9528","0.00%"
"Aug 01, 2008","1.9557","1.9553","1.9656","1.9502","-0.01%"
"Aug 04, 2008","1.9558","1.9553","1.9605","1.9541","0.01%"
"Aug 05, 2008","1.9558","1.9557","1.9609","1.9536","0.00%"
"Aug 06, 2008","1.9558","1.9554","1.9596","1.9452","0.00%"
"Aug 07, 2008","1.9560","1.9553","1.9602","1.9509","0.01%"
"Aug 08, 2008","1.9560","1.9555","1.9594","1.9519","0.00%"
"Aug 11, 2008","1.9558","1.9553","1.9587","1.9537","-0.01%"
"Aug 12, 2008","1.9558","1.9554","1.9607","1.9539","0.00%"
"Aug 13, 2008","1.9558","1.9551","1.9600","1.9533","0.00%"
"Aug 14, 2008","1.9558","1.9552","1.9629","1.9533","0.00%"
"Aug 15, 2008","1.9562","1.9553","1.9604","1.9540","0.02%"
"Aug 18, 2008","1.9558","1.9552","1.9573","1.9505","-0.02%"
"Aug 19, 2008","1.9559","1.9556","1.9599","1.9524","0.01%"
"Aug 20, 2008","1.9558","1.9554","1.9581","1.9534","-0.01%"
"Aug 21, 2008","1.9560","1.9554","1.9606","1.9541","0.01%"
"Aug 22, 2008","1.9557","1.9555","1.9603","1.9539","-0.02%"
"Aug 25, 2008","1.9558","1.9553","1.9600","1.9541","0.01%"
"Aug 26, 2008","1.9558","1.9554","1.9600","1.9517","0.00%"
"Aug 27, 2008","1.9558","1.9554","1.9605","1.9539","0.00%"
"Aug 28, 2008","1.9558","1.9555","1.9604","1.9512","0.00%"
"Aug 29, 2008","1.9559","1.9554","1.9603","1.9527","0.01%"
"Sep 01, 2008","1.9558","1.9555","1.9602","1.9540","-0.01%"
"Sep 02, 2008","1.9558","1.9553","1.9600","1.9524","0.00%"
"Sep 03, 2008","1.9558","1.9556","1.9600","1.9543","0.00%"
"Sep 04, 2008","1.9561","1.9553","1.9609","1.9528","0.02%"
"Sep 05, 2008","1.9563","1.9553","1.9608","1.9525","0.01%"
"Sep 08, 2008","1.9558","1.9558","1.9627","1.9530","-0.03%"
"Sep 09, 2008","1.9558","1.9556","1.9604","1.9537","0.00%"
"Sep 10, 2008","1.9536","1.9555","1.9590","1.9513","-0.11%"
"Sep 11, 2008","1.9627","1.9511","1.9633","1.9460","0.47%"
"Sep 12, 2008","1.9609","1.9599","1.9616","1.9535","-0.09%"
"Sep 15, 2008","1.9562","1.9725","1.9730","1.9485","-0.24%"
"Sep 16, 2008","1.9564","1.9556","1.9621","1.9534","0.01%"
"Sep 17, 2008","1.9659","1.9557","1.9768","1.9522","0.49%"
"Sep 18, 2008","1.9563","1.9550","1.9618","1.9506","-0.49%"
"Sep 19, 2008","1.9558","1.9552","1.9600","1.9513","-0.03%"
"Sep 22, 2008","1.9558","1.9557","1.9577","1.9540","0.00%"
"Sep 23, 2008","1.9560","1.9552","1.9577","1.9535","0.01%"
"Sep 24, 2008","1.9558","1.9554","1.9582","1.9531","-0.01%"
"Sep 25, 2008","1.9558","1.9553","1.9581","1.9518","0.00%"
"Sep 26, 2008","1.9558","1.9555","1.9581","1.9532","0.00%"
"Sep 29, 2008","1.9558","1.9561","1.9612","1.9494","0.00%"
"Sep 30, 2008","1.9592","1.9551","1.9592","1.9430","0.17%"
"Oct 01, 2008","1.9558","1.9593","1.9621","1.9521","-0.17%"
"Oct 02, 2008","1.9562","1.9552","1.9586","1.9515","0.02%"
"Oct 03, 2008","1.9558","1.9558","1.9605","1.9517","-0.02%"
"Oct 06, 2008","1.9556","1.9565","1.9623","1.9506","-0.01%"
"Oct 07, 2008","1.9558","1.9553","1.9703","1.9518","0.01%"
"Oct 08, 2008","1.9560","1.9556","1.9606","1.9528","0.01%"
"Oct 09, 2008","1.9559","1.9552","1.9584","1.9533","-0.01%"
"Oct 10, 2008","1.9486","1.9557","1.9594","1.9254","-0.37%"
"Oct 13, 2008","1.9559","1.9552","1.9584","1.9533","0.37%"
"Oct 14, 2008","1.9558","1.9555","1.9586","1.9513","-0.01%"
"Oct 15, 2008","1.9558","1.9551","1.9621","1.9457","0.00%"
"Oct 16, 2008","1.9558","1.9553","1.9609","1.9474","0.00%"
"Oct 17, 2008","1.9558","1.9553","1.9606","1.9471","0.00%"
"Oct 20, 2008","1.9558","1.9555","1.9659","1.9530","0.00%"
"Oct 21, 2008","1.9558","1.9555","1.9579","1.9527","0.00%"
"Oct 22, 2008","1.9558","1.9549","1.9597","1.9417","0.00%"
"Oct 23, 2008","1.9558","1.9554","1.9596","1.9497","0.00%"
"Oct 24, 2008","1.9558","1.9556","1.9614","1.9478","0.00%"
"Oct 27, 2008","1.9560","1.9559","1.9596","1.9432","0.01%"
"Oct 28, 2008","1.9608","1.9565","1.9858","1.9478","0.25%"
"Oct 29, 2008","1.9554","1.9608","1.9848","1.9483","-0.28%"
"Oct 30, 2008","1.9558","1.9549","2.0021","1.9510","0.02%"
"Oct 31, 2008","1.9560","1.9554","1.9601","1.9424","0.01%"
"Nov 03, 2008","1.9560","1.9550","1.9577","1.9487","0.00%"
"Nov 04, 2008","1.9559","1.9557","1.9785","1.9483","-0.01%"
"Nov 05, 2008","1.9554","1.9557","1.9680","1.9446","-0.03%"
"Nov 06, 2008","1.9560","1.9550","1.9592","1.9272","0.03%"
"Nov 07, 2008","1.9516","1.9556","1.9785","1.9488","-0.22%"
"Nov 10, 2008","1.9558","1.9564","1.9585","1.9525","0.22%"
"Nov 11, 2008","1.9528","1.9554","1.9593","1.9514","-0.15%"
"Nov 12, 2008","1.9556","1.9527","1.9625","1.9499","0.14%"
"Nov 13, 2008","1.9561","1.9557","1.9629","1.9528","0.03%"
"Nov 14, 2008","1.9414","1.9546","1.9597","1.9402","-0.75%"
"Nov 17, 2008","1.9558","1.9209","1.9594","1.9203","0.74%"
"Nov 18, 2008","1.9504","1.9558","1.9586","1.9407","-0.28%"
"Nov 19, 2008","1.9560","1.9479","1.9597","1.9478","0.29%"
"Nov 20, 2008","1.9556","1.9553","1.9585","1.9515","-0.02%"
"Nov 21, 2008","1.9570","1.9557","1.9629","1.9515","0.07%"
"Nov 24, 2008","1.9559","1.9547","1.9591","1.9489","-0.06%"
"Nov 25, 2008","1.9556","1.9550","1.9591","1.9531","-0.02%"
"Nov 26, 2008","1.9558","1.9553","1.9580","1.9520","0.01%"
"Nov 27, 2008","1.9558","1.9549","1.9587","1.9531","0.00%"
"Nov 28, 2008","1.9558","1.9557","1.9584","1.9516","0.00%"
"Dec 01, 2008","1.9565","1.9549","1.9582","1.9528","0.04%"
"Dec 02, 2008","1.9559","1.9561","1.9597","1.9523","-0.03%"
"Dec 03, 2008","1.9562","1.9555","1.9589","1.9528","0.02%"
"Dec 04, 2008","1.9562","1.9557","1.9600","1.9522","0.00%"
"Dec 05, 2008","1.9582","1.9544","1.9620","1.9530","0.10%"
"Dec 08, 2008","1.9560","1.9554","1.9585","1.9518","-0.11%"
"Dec 09, 2008","1.9558","1.9550","1.9581","1.9527","-0.01%"
"Dec 10, 2008","1.9559","1.9554","1.9591","1.9522","0.01%"
"Dec 11, 2008","1.9558","1.9552","1.9602","1.9530","-0.01%"
"Dec 12, 2008","1.9559","1.9554","1.9587","1.9523","0.01%"
"Dec 15, 2008","1.9558","1.9556","1.9588","1.9535","-0.01%"
"Dec 16, 2008","1.9559","1.9555","1.9611","1.9514","0.01%"
"Dec 17, 2008","1.9561","1.9555","1.9603","1.9514","0.01%"
"Dec 18, 2008","1.9561","1.9552","1.9635","1.9487","0.00%"
"Dec 19, 2008","1.9548","1.9554","1.9597","1.9503","-0.07%"
"Dec 22, 2008","1.9558","1.9556","1.9591","1.9526","0.05%"
"Dec 23, 2008","1.9558","1.9558","1.9604","1.9531","0.00%"
"Dec 24, 2008","1.9558","1.9552","1.9599","1.9536","0.00%"
"Dec 25, 2008","1.9562","1.9551","1.9622","1.9512","0.02%"
"Dec 26, 2008","1.9564","1.9547","1.9710","1.9527","0.01%"
"Dec 29, 2008","1.9560","1.9550","1.9620","1.9516","-0.02%"
"Dec 30, 2008","1.9560","1.9562","1.9599","1.9526","0.00%"
"Dec 31, 2008","1.9558","1.9555","1.9611","1.9511","-0.01%"
"Jan 01, 2009","1.9558","1.9558","1.9585","1.9422","0.00%"
"Jan 02, 2009","1.9602","1.9580","1.9602","1.9531","0.22%"
"Jan 05, 2009","1.9558","1.9550","1.9587","1.9517","-0.22%"
"Jan 06, 2009","1.9559","1.9559","1.9587","1.9521","0.01%"
"Jan 07, 2009","1.9557","1.9558","1.9596","1.9529","-0.01%"
"Jan 08, 2009","1.9560","1.9556","1.9603","1.9513","0.02%"
"Jan 09, 2009","1.9571","1.9559","1.9632","1.9487","0.06%"
"Jan 12, 2009","1.9559","1.9547","1.9592","1.9513","-0.06%"
"Jan 13, 2009","1.9558","1.9552","1.9583","1.9513","-0.01%"
"Jan 14, 2009","1.9559","1.9553","1.9607","1.9523","0.01%"
"Jan 15, 2009","1.9558","1.9555","1.9604","1.9510","-0.01%"
"Jan 16, 2009","1.9583","1.9554","1.9594","1.9519","0.13%"
"Jan 19, 2009","1.9558","1.9549","1.9601","1.9520","-0.13%"
"Jan 20, 2009","1.9561","1.9553","1.9588","1.9529","0.02%"
"Jan 21, 2009","1.9555","1.9553","1.9593","1.9523","-0.03%"
"Jan 22, 2009","1.9558","1.9552","1.9592","1.9521","0.02%"
"Jan 23, 2009","1.9556","1.9555","1.9587","1.9520","-0.01%"
"Jan 26, 2009","1.9557","1.9549","1.9593","1.9514","0.01%"
"Jan 27, 2009","1.9549","1.9560","1.9606","1.9518","-0.04%"
"Jan 28, 2009","1.9560","1.9551","1.9602","1.9494","0.06%"
"Jan 29, 2009","1.9562","1.9547","1.9588","1.9507","0.01%"
"Jan 30, 2009","1.9524","1.9561","1.9598","1.9511","-0.19%"
"Feb 02, 2009","1.9558","1.9549","1.9587","1.9532","0.17%"
"Feb 03, 2009","1.9561","1.9547","1.9588","1.9520","0.02%"
"Feb 04, 2009","1.9558","1.9555","1.9585","1.9519","-0.02%"
"Feb 05, 2009","1.9558","1.9548","1.9583","1.9523","0.00%"
"Feb 06, 2009","1.9574","1.9550","1.9598","1.9506","0.08%"
"Feb 09, 2009","1.9560","1.9552","1.9601","1.9534","-0.07%"
"Feb 10, 2009","1.9558","1.9551","1.9582","1.9518","-0.01%"
"Feb 11, 2009","1.9560","1.9552","1.9577","1.9524","0.01%"
"Feb 12, 2009","1.9567","1.9559","1.9588","1.9530","0.04%"
"Feb 13, 2009","1.9514","1.9552","1.9594","1.9506","-0.27%"
"Feb 16, 2009","1.9558","1.9549","1.9583","1.9535","0.23%"
"Feb 17, 2009","1.9553","1.9554","1.9599","1.9508","-0.03%"
"Feb 18, 2009","1.9558","1.9557","1.9582","1.9531","0.03%"
"Feb 19, 2009","1.9558","1.9555","1.9585","1.9531","0.00%"
"Feb 20, 2009","1.9571","1.9554","1.9621","1.9518","0.07%"
"Feb 23, 2009","1.9561","1.9551","1.9593","1.9506","-0.05%"
"Feb 24, 2009","1.9559","1.9554","1.9583","1.9526","-0.01%"
"Feb 25, 2009","1.9561","1.9560","1.9594","1.9529","0.01%"
"Feb 26, 2009","1.9556","1.9554","1.9586","1.9526","-0.03%"
"Feb 27, 2009","1.9550","1.9552","1.9575","1.9514","-0.03%"
"Mar 02, 2009","1.9564","1.9554","1.9589","1.9534","0.07%"
"Mar 03, 2009","1.9560","1.9555","1.9580","1.9529","-0.02%"
"Mar 04, 2009","1.9558","1.9557","1.9598","1.9528","-0.01%"
"Mar 05, 2009","1.9563","1.9558","1.9609","1.9523","0.03%"
"Mar 06, 2009","1.9569","1.9554","1.9599","1.9524","0.03%"
"Mar 09, 2009","1.9558","1.9552","1.9577","1.9537","-0.06%"
"Mar 10, 2009","1.9558","1.9553","1.9580","1.9529","0.00%"
"Mar 11, 2009","1.9559","1.9558","1.9587","1.9525","0.01%"
"Mar 12, 2009","1.9558","1.9553","1.9596","1.9519","-0.01%"
"Mar 13, 2009","1.9554","1.9555","1.9585","1.9530","-0.02%"
"Mar 16, 2009","1.9564","1.9553","1.9583","1.9514","0.05%"
"Mar 17, 2009","1.9560","1.9550","1.9590","1.9530","-0.02%"
"Mar 18, 2009","1.9556","1.9554","2.0128","1.9524","-0.02%"
"Mar 19, 2009","1.9559","1.9552","1.9610","1.9460","0.02%"
"Mar 20, 2009","1.9563","1.9550","1.9587","1.9460","0.02%"
"Mar 23, 2009","1.9558","1.9552","1.9608","1.9524","-0.03%"
"Mar 24, 2009","1.9558","1.9549","1.9581","1.9517","0.00%"
"Mar 25, 2009","1.9556","1.9556","1.9621","1.9445","-0.01%"
"Mar 26, 2009","1.9558","1.9559","1.9585","1.9528","0.01%"
"Mar 27, 2009","1.9572","1.9552","1.9590","1.9518","0.07%"
"Mar 30, 2009","1.9559","1.9512","1.9586","1.9508","-0.07%"
"Mar 31, 2009","1.9564","1.9551","1.9580","1.9532","0.03%"
"Apr 01, 2009","1.9558","1.9554","1.9605","1.9523","-0.03%"
"Apr 02, 2009","1.9557","1.9553","1.9646","1.9501","-0.01%"
"Apr 03, 2009","1.9612","1.9554","1.9631","1.9507","0.28%"
"Apr 06, 2009","1.9560","1.9648","1.9757","1.9472","-0.27%"
"Apr 07, 2009","1.9543","1.9557","1.9585","1.9495","-0.09%"
"Apr 08, 2009","1.9560","1.9530","1.9577","1.9379","0.09%"
"Apr 09, 2009","1.9557","1.9551","1.9577","1.9530","-0.02%"
"Apr 10, 2009","1.9564","1.9547","1.9608","1.9533","0.04%"
"Apr 13, 2009","1.9558","1.9559","1.9606","1.9467","-0.03%"
"Apr 14, 2009","1.9551","1.9553","1.9600","1.9502","-0.04%"
"Apr 15, 2009","1.9559","1.9527","1.9582","1.9466","0.04%"
"Apr 16, 2009","1.9560","1.9556","1.9608","1.9531","0.01%"
"Apr 17, 2009","1.9555","1.9556","1.9584","1.9476","-0.03%"
"Apr 20, 2009","1.9560","1.9551","1.9604","1.9526","0.03%"
"Apr 21, 2009","1.9510","1.9555","1.9585","1.9467","-0.26%"
"Apr 22, 2009","1.9559","1.9494","1.9581","1.9445","0.25%"
"Apr 23, 2009","1.9674","1.9556","1.9695","1.9529","0.59%"
"Apr 24, 2009","1.9522","1.9647","1.9740","1.9480","-0.77%"
"Apr 27, 2009","1.9558","1.9493","1.9600","1.9367","0.18%"
"Apr 28, 2009","1.9558","1.9557","1.9577","1.9533","0.00%"
"Apr 29, 2009","1.9569","1.9553","1.9581","1.9517","0.06%"
"Apr 30, 2009","1.9558","1.9552","1.9580","1.9524","-0.06%"
"May 01, 2009","1.9555","1.9554","1.9581","1.9534","-0.02%"
"May 04, 2009","1.9558","1.9555","1.9606","1.9536","0.02%"
"May 05, 2009","1.9558","1.9553","1.9577","1.9511","0.00%"
"May 06, 2009","1.9558","1.9550","1.9604","1.9529","0.00%"
"May 07, 2009","1.9558","1.9560","1.9623","1.9423","0.00%"
"May 08, 2009","1.9573","1.9547","1.9606","1.9535","0.08%"
"May 11, 2009","1.9559","1.9548","1.9572","1.9536","-0.07%"
"May 12, 2009","1.9558","1.9556","1.9582","1.9536","-0.01%"
"May 13, 2009","1.9560","1.9550","1.9577","1.9525","0.01%"
"May 14, 2009","1.9562","1.9552","1.9577","1.9522","0.01%"
"May 15, 2009","1.9560","1.9554","1.9582","1.9529","-0.01%"
"May 18, 2009","1.9559","1.9549","1.9570","1.9538","-0.01%"
"May 19, 2009","1.9558","1.9554","1.9649","1.9535","-0.01%"
"May 20, 2009","1.9558","1.9556","1.9588","1.9532","0.00%"
"May 21, 2009","1.9560","1.9556","1.9585","1.9532","0.01%"
"May 22, 2009","1.9552","1.9557","1.9582","1.9532","-0.04%"
"May 25, 2009","1.9560","1.9548","1.9573","1.9540","0.04%"
"May 26, 2009","1.9559","1.9554","1.9588","1.9522","-0.01%"
"May 27, 2009","1.9557","1.9552","1.9622","1.9499","-0.01%"
"May 28, 2009","1.9558","1.9553","1.9588","1.9536","0.01%"
"May 29, 2009","1.9549","1.9552","1.9592","1.9536","-0.05%"
"Jun 01, 2009","1.9558","1.9553","1.9575","1.9536","0.05%"
"Jun 02, 2009","1.9560","1.9554","1.9587","1.9511","0.01%"
"Jun 03, 2009","1.9559","1.9552","1.9618","1.9528","-0.01%"
"Jun 04, 2009","1.9559","1.9557","1.9596","1.9525","0.00%"
"Jun 05, 2009","1.9567","1.9554","1.9630","1.9503","0.04%"
"Jun 08, 2009","1.9562","1.9551","1.9573","1.9536","-0.03%"
"Jun 09, 2009","1.9557","1.9550","1.9584","1.9534","-0.03%"
"Jun 10, 2009","1.9558","1.9553","1.9581","1.9531","0.01%"
"Jun 11, 2009","1.9558","1.9552","1.9667","1.9522","0.00%"
"Jun 12, 2009","1.9568","1.9555","1.9579","1.9530","0.05%"
"Jun 15, 2009","1.9559","1.9551","1.9575","1.9432","-0.05%"
"Jun 16, 2009","1.9558","1.9549","1.9630","1.9536","-0.01%"
"Jun 17, 2009","1.9558","1.9554","1.9574","1.9532","0.00%"
"Jun 18, 2009","1.9558","1.9554","1.9583","1.9519","0.00%"
"Jun 19, 2009","1.9561","1.9555","1.9584","1.9489","0.02%"
"Jun 22, 2009","1.9556","1.9548","1.9581","1.9424","-0.03%"
"Jun 23, 2009","1.9560","1.9556","1.9582","1.9539","0.02%"
"Jun 24, 2009","1.9563","1.9552","1.9641","1.9490","0.02%"
"Jun 25, 2009","1.9558","1.9555","1.9573","1.9527","-0.03%"
"Jun 26, 2009","1.9556","1.9552","1.9682","1.9538","-0.01%"
"Jun 29, 2009","1.9564","1.9549","1.9582","1.9537","0.04%"
"Jun 30, 2009","1.9560","1.9550","1.9629","1.9534","-0.02%"
"Jul 01, 2009","1.9558","1.9554","1.9608","1.9527","-0.01%"
"Jul 02, 2009","1.9554","1.9552","1.9586","1.9467","-0.02%"
"Jul 03, 2009","1.9535","1.9554","1.9573","1.9513","-0.10%"
"Jul 06, 2009","1.9560","1.9555","1.9573","1.9537","0.13%"
"Jul 07, 2009","1.9554","1.9551","1.9625","1.9537","-0.03%"
"Jul 08, 2009","1.9556","1.9551","1.9584","1.9533","0.01%"
"Jul 09, 2009","1.9558","1.9550","1.9642","1.9537","0.01%"
"Jul 10, 2009","1.9554","1.9548","1.9575","1.9536","-0.02%"
"Jul 13, 2009","1.9558","1.9547","1.9569","1.9537","0.02%"
"Jul 14, 2009","1.9561","1.9552","1.9603","1.9524","0.02%"
"Jul 15, 2009","1.9558","1.9557","1.9573","1.9537","-0.02%"
"Jul 16, 2009","1.9558","1.9551","1.9579","1.9502","0.00%"
"Jul 17, 2009","1.9554","1.9547","1.9579","1.9522","-0.02%"
"Jul 20, 2009","1.9558","1.9552","1.9579","1.9540","0.02%"
"Jul 21, 2009","1.9558","1.9554","1.9575","1.9539","0.00%"
"Jul 22, 2009","1.9559","1.9555","1.9586","1.9536","0.01%"
"Jul 23, 2009","1.9558","1.9552","1.9594","1.9520","-0.01%"
"Jul 24, 2009","1.9564","1.9558","1.9573","1.9533","0.03%"
"Jul 27, 2009","1.9556","1.9552","1.9588","1.9536","-0.04%"
"Jul 28, 2009","1.9558","1.9553","1.9570","1.9533","0.01%"
"Jul 29, 2009","1.9558","1.9553","1.9584","1.9531","0.00%"
"Jul 30, 2009","1.9558","1.9552","1.9575","1.9537","0.00%"
"Jul 31, 2009","1.9547","1.9553","1.9607","1.9528","-0.06%"
"Aug 03, 2009","1.9558","1.9550","1.9603","1.9503","0.06%"
"Aug 04, 2009","1.9556","1.9550","1.9583","1.9504","-0.01%"
"Aug 05, 2009","1.9560","1.9556","1.9571","1.9535","0.02%"
"Aug 06, 2009","1.9558","1.9557","1.9586","1.9535","-0.01%"
"Aug 07, 2009","1.9567","1.9536","1.9605","1.9514","0.05%"
"Aug 10, 2009","1.9558","1.9556","1.9571","1.9537","-0.05%"
"Aug 11, 2009","1.9561","1.9550","1.9569","1.9538","0.02%"
"Aug 12, 2009","1.9562","1.9551","1.9595","1.9491","0.01%"
"Aug 13, 2009","1.9558","1.9555","1.9604","1.9533","-0.02%"
"Aug 14, 2009","1.9561","1.9552","1.9577","1.9516","0.02%"
"Aug 17, 2009","1.9558","1.9553","1.9579","1.9450","-0.02%"
"Aug 18, 2009","1.9558","1.9556","1.9594","1.9536","0.00%"
"Aug 19, 2009","1.9558","1.9552","1.9600","1.9530","0.00%"
"Aug 20, 2009","1.9558","1.9555","1.9577","1.9506","0.00%"
"Aug 21, 2009","1.9552","1.9550","1.9583","1.9531","-0.03%"
"Aug 24, 2009","1.9559","1.9553","1.9572","1.9539","0.04%"
"Aug 25, 2009","1.9558","1.9553","1.9581","1.9532","-0.01%"
"Aug 26, 2009","1.9558","1.9554","1.9576","1.9537","0.00%"
"Aug 27, 2009","1.9559","1.9549","1.9589","1.9524","0.01%"
"Aug 28, 2009","1.9551","1.9551","1.9574","1.9537","-0.04%"
"Aug 31, 2009","1.9558","1.9554","1.9571","1.9538","0.04%"
"Sep 01, 2009","1.9562","1.9556","1.9579","1.9529","0.02%"
"Sep 02, 2009","1.9558","1.9557","1.9577","1.9531","-0.02%"
"Sep 03, 2009","1.9560","1.9556","1.9581","1.9535","0.01%"
"Sep 04, 2009","1.9551","1.9556","1.9580","1.9526","-0.05%"
"Sep 07, 2009","1.9560","1.9552","1.9574","1.9540","0.05%"
"Sep 08, 2009","1.9558","1.9549","1.9583","1.9537","-0.01%"
"Sep 09, 2009","1.9558","1.9553","1.9571","1.9536","0.00%"
"Sep 10, 2009","1.9558","1.9556","1.9581","1.9519","0.00%"
"Sep 11, 2009","1.9558","1.9552","1.9598","1.9516","0.00%"
"Sep 14, 2009","1.9558","1.9553","1.9573","1.9490","0.00%"
"Sep 15, 2009","1.9558","1.9549","1.9577","1.9526","0.00%"
"Sep 16, 2009","1.9558","1.9554","1.9625","1.9534","0.00%"
"Sep 17, 2009","1.9558","1.9555","1.9573","1.9537","0.00%"
"Sep 18, 2009","1.9556","1.9554","1.9573","1.9541","-0.01%"
"Sep 21, 2009","1.9559","1.9549","1.9582","1.9535","0.02%"
"Sep 22, 2009","1.9559","1.9554","1.9576","1.9538","0.00%"
"Sep 23, 2009","1.9558","1.9559","1.9594","1.9519","-0.01%"
"Sep 24, 2009","1.9558","1.9557","1.9579","1.9525","0.00%"
"Sep 25, 2009","1.9556","1.9556","1.9578","1.9535","-0.01%"
"Sep 28, 2009","1.9559","1.9553","1.9577","1.9506","0.02%"
"Sep 29, 2009","1.9558","1.9555","1.9571","1.9536","-0.01%"
"Sep 30, 2009","1.9556","1.9556","1.9647","1.9442","-0.01%"
"Oct 01, 2009","1.9556","1.9555","1.9582","1.9521","0.00%"
"Oct 02, 2009","1.9551","1.9551","1.9582","1.9502","-0.03%"
"Oct 05, 2009","1.9557","1.9556","1.9625","1.9536","0.03%"
"Oct 06, 2009","1.9558","1.9552","1.9659","1.9538","0.01%"
"Oct 07, 2009","1.9562","1.9556","1.9571","1.9498","0.02%"
"Oct 08, 2009","1.9558","1.9553","1.9670","1.9516","-0.02%"
"Oct 09, 2009","1.9565","1.9551","1.9581","1.9531","0.04%"
"Oct 12, 2009","1.9558","1.9552","1.9571","1.9539","-0.04%"
"Oct 13, 2009","1.9558","1.9554","1.9629","1.9524","0.00%"
"Oct 14, 2009","1.9558","1.9557","1.9615","1.9533","0.00%"
"Oct 15, 2009","1.9555","1.9550","1.9636","1.9529","-0.02%"
"Oct 16, 2009","1.9559","1.9552","1.9574","1.9518","0.02%"
"Oct 19, 2009","1.9558","1.9552","1.9575","1.9537","-0.01%"
"Oct 20, 2009","1.9558","1.9556","1.9581","1.9528","0.00%"
"Oct 21, 2009","1.9559","1.9555","1.9596","1.9535","0.01%"
"Oct 22, 2009","1.9561","1.9550","1.9580","1.9535","0.01%"
"Oct 23, 2009","1.9552","1.9552","1.9585","1.9532","-0.05%"
"Oct 26, 2009","1.9558","1.9557","1.9570","1.9532","0.03%"
"Oct 27, 2009","1.9559","1.9557","1.9572","1.9530","0.01%"
"Oct 28, 2009","1.9558","1.9546","1.9602","1.9467","-0.01%"
"Oct 29, 2009","1.9562","1.9556","1.9585","1.9535","0.02%"
"Oct 30, 2009","1.9554","1.9553","1.9587","1.9532","-0.04%"
"Nov 02, 2009","1.9558","1.9558","1.9623","1.9533","0.02%"
"Nov 03, 2009","1.9558","1.9557","1.9583","1.9533","0.00%"
"Nov 04, 2009","1.9559","1.9556","1.9603","1.9527","0.01%"
"Nov 05, 2009","1.9558","1.9557","1.9576","1.9537","-0.01%"
"Nov 06, 2009","1.9564","1.9550","1.9583","1.9503","0.03%"
"Nov 09, 2009","1.9558","1.9554","1.9579","1.9538","-0.03%"
"Nov 10, 2009","1.9558","1.9552","1.9577","1.9523","0.00%"
"Nov 11, 2009","1.9561","1.9551","1.9582","1.9538","0.02%"
"Nov 12, 2009","1.9558","1.9552","1.9598","1.9532","-0.02%"
"Nov 13, 2009","1.9557","1.9551","1.9575","1.9536","-0.01%"
"Nov 16, 2009","1.9558","1.9549","1.9672","1.9512","0.01%"
