nuts1_name,nuts1_code,nuts2_name,nuts2_code,nuts3_name,nuts3_code,lau1_name,lau1_code,lau2_name,lau2_code,population,territory,density
Ostösterreich,AT1,Burgenland,AT11,Nordburgenland,AT112,Nordburgenland,AT112,Pama,AT112_10715,1040,31.97,32.54
Ostösterreich,AT1,Burgenland,AT11,Nordburgenland,AT112,Nordburgenland,AT112,Pamhagen,AT112_10716,1714,39.74,43.13
Ostösterreich,AT1,Burgenland,AT11,Nordburgenland,AT112,Nordburgenland,AT112,Parndorf,AT112_10717,3869,71.84,53.85
Ostösterreich,AT1,Burgenland,AT11,Nordburgenland,AT112,Nordburgenland,AT112,Podersdorf am See,AT112_10718,2058,49.96,41.19
Ostösterreich,AT1,Burgenland,AT11,Nordburgenland,AT112,Nordburgenland,AT112,Sankt Andrä am Zicksee,AT112_10719,1364,38.39,35.53
Ostösterreich,AT1,Burgenland,AT11,Nordburgenland,AT112,Nordburgenland,AT112,Tadten,AT112_10720,1282,43.26,29.64
Ostösterreich,AT1,Burgenland,AT11,Nordburgenland,AT112,Nordburgenland,AT112,Wallern im Burgenland,AT112_10721,1912,40.39,47.34
Ostösterreich,AT1,Burgenland,AT11,Nordburgenland,AT112,Nordburgenland,AT112,Weiden am See,AT112_10722,2236,38.63,57.88
Ostösterreich,AT1,Burgenland,AT11,Nordburgenland,AT112,Nordburgenland,AT112,Winden am See,AT112_10723,1082,15.85,68.27
Ostösterreich,AT1,Burgenland,AT11,Nordburgenland,AT112,Nordburgenland,AT112,Zurndorf,AT112_10724,1985,66.2,29.98
Ostösterreich,AT1,Burgenland,AT11,Nordburgenland,AT112,Nordburgenland,AT112,Neudorf,AT112_10725,682,26.24,25.99
Ostösterreich,AT1,Burgenland,AT11,Nordburgenland,AT112,Nordburgenland,AT112,Potzneusiedl,AT112_10726,690,14.73,46.83
Ostösterreich,AT1,Burgenland,AT11,Nordburgenland,AT112,Nordburgenland,AT112,Edelstal,AT112_10727,610,7.05,86.5
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Bocksdorf,AT113_10401,948,12.13,78.18
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Burgauberg-Neudauberg,AT113_10402,1203,12.61,95.4
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Eberau,AT113_10403,1108,35.78,30.97
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Gerersdorf-Sulz,AT113_10404,1093,26.04,41.98
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Güssing,AT113_10405,3769,57.54,65.5
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Güttenbach,AT113_10406,959,18.81,50.99
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Heiligenbrunn,AT113_10407,865,38.97,22.19
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Kukmirn,AT113_10408,1939,47.82,40.55
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Neuberg im Burgenland,AT113_10409,1003,21.04,47.67
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Neustift bei Güssing,AT113_10410,570,13.56,42.03
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Olbendorf,AT113_10411,1537,20.6,74.61
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Ollersdorf im Burgenland,AT113_10412,990,10.87,91.07
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Sankt Michael im Burgenland,AT113_10413,1015,21.02,48.29
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Stegersbach,AT113_10414,2282,21.14,107.95
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Stinatz,AT113_10415,1532,10.77,142.27
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Strem,AT113_10416,938,28.78,32.59
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Tobaj,AT113_10417,1478,69.42,21.29
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Hackerberg,AT113_10418,271,4.19,64.61
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Wörterberg,AT113_10419,435,5.97,72.87
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Großmürbisch,AT113_10420,269,9.63,27.93
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Inzenhof,AT113_10421,330,7.37,44.78
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Kleinmürbisch,AT113_10422,251,4.84,51.82
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Tschanigraben,AT113_10423,1,1.88,0.53
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Heugraben,AT113_10424,348,7.37,47.19
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Rohr im Burgenland,AT113_10425,468,10.37,45.13
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Bildein,AT113_10426,323,18.78,17.2
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Rauchwart,AT113_10427,473,21.15,22.37
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Moschendorf,AT113_10428,269,15.43,17.44
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Deutsch Kaltenbrunn,AT113_10501,1720,28.31,60.75
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Eltendorf,AT113_10502,1122,24.65,45.52
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Heiligenkreuz im Lafnitztal,AT113_10503,1195,28.09,42.54
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Jennersdorf,AT113_10504,2564,44.12,58.11
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Minihof-Liebau,AT113_10505,1117,19.59,57.01
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Mogersdorf,AT113_10506,1186,15.5,76.49
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Neuhaus am Klausenbach,AT113_10507,1007,22.94,43.9
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Rudersdorf,AT113_10508,1657,26.18,63.3
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Sankt Martin an der Raab,AT113_10509,2090,49.48,42.24
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Weichselbaum,AT113_10510,691,14.88,46.43
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Königsdorf,AT113_10511,674,17.99,37.47
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Mühlgraben,AT113_10512,332,6.65,49.96
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Bad Tatzmannsdorf,AT113_10901,1517,13.65,111.16
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Bernstein,AT113_10902,2262,46.12,49.05
