beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_country,result_region,result_county,result_city,result_postal_code,result_street,result_number,result_full_address,result_lat,result_long,geocoded,lau
"aza slovakia, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
bau3mex a.s.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
agnitio,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"agt real, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
akademia wellness,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
alojz kuchar,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"alt, a.s.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"amareon, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
anna smehilova effeta - chranena dielna,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
aristo,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
asu sav,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
3log-in s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
4-success,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"a1synth, s. r. o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
action media,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
adria - avp s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
adustum,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
aefes truck system spol. s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ag - bizuteria s.r.o,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
agentura pro ekon. rozvoj vsetinska,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
2u spol. s.r.o.,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava II,,821 02,Trnavská cesta,84,"Trnavská cesta 84, 821 02 Bratislava, Slovakia",48.1643,17.150112,True,529320
"bonitas, n.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
boos,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
brncalka,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"c4u, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"car-dok jk, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"castoria, a.s.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
cck oblastni spolek brno-mesto,SK,Slovakia,project,,,,,,,Czechia,Jihomoravský kraj,Brno-město,,602 00,Křenová,66,"Křenová 219/66, 602 00 Brno-střed, Czechia",49.1910797,16.6249842,True,
celim slovakia,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
centrum pre medzinarodnopravnu ochr,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
centrum pro komunitni praci msk,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
centrum regionalneho rozvoja n.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"centrum rozvoja, n. o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
centrum vzdelavania nezisk. o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"cernovske drevenice, s. r. o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
cesky svaz ochrancu prirody  ,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"cetp, s. r. o. ",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
cevete,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
chartikano o.z.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"chemosvit environchem, a.s.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
chrysso cassoviensis s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
chu sav,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"ci regio, spol. s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"bopal, s.r.o.",SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Topoľčany,Nemčice,955 01,Hlohovská cesta,29,"Hlohovská cesta 397/29, 955 01 Nemčice, Slovakia",48.5552859,18.1254216,True,581305
"ckv consult, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
coolfood s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
crr cr,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"cusus, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
cvpmnmd,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"d.j.k., s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"dareto, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"db hotels, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"dca industry, s. r. o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ddass klas,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"decom, a.s.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"deleon, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
dianovum oz,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
dirmat s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
dk zdrav. postih. deti a mlad.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
doddy spol. s r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"domka,ustredie",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"double p., spol. s r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
drahuska a my... ,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"drevoapal, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"dti,s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"dualita, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"dunajskrob starch, a.s.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"duvia, o.z.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ebenove slnko,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ec group s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"eco pwr, s. r. o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
eco-global spol. s r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ecoland s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ecolution s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"ecommy, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ecroz,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ecvv,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
eduard pribul,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
educa n.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"educta, o.z.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
eduka,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"ekocergov, a.s.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ekowatt s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"elektroenergeticke montaze, a.s., skrate",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"elektrowaste, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
elevation s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"doma, a.s.",SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava IV,,94104,Dúbravská cesta,9,"Dúbravská cesta 9, 94104 Karlova Ves, Slovakia",48.16958259999999,17.0704897,True,529397
"energotrading, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"energywood, a.s.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"enviteam, spol.s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
erik juhas,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
erpa,SK,Slovakia,project,,,,,,,United States,Ohio,Franklin County,Dublin,43017,Metro Place North,425,"425 Metro Pl N # 510, Dublin, OH 43017, USA",40.09493560000001,-83.1275065,True,
esentia s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
esmi-elektrospolocnost s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
etc (vapc),SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
euboia s.r.o. ,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"euro-dono, n.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
euroclub s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
euroexperience,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
euroklinik s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"euromax logistic, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
europsko-slovenske zdruzenie agroturizmu,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
eva micova,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
evanjelicka ss,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
fabon,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
emilia harmathova - donna rosi,SK,Slovakia,project,,,,,,,Slovakia,Bratislavský kraj,Bratislava I,,811 08,Dunajská,40,"Dunajská 2321/40, 811 08 Bratislava, Slovakia",48.1454387,17.1185013,True,528595
fbk valasske mezirici  o.s.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"filma, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
fima invest s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"finance academy, o.z.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"flowart, s. r. o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
folart s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
fontis - obcianske zdruzenie,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
forever young,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"fortuna is, spol. s r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"francesca creation, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
frantisek obona - mife,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"friends women, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"gabriela, n.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"gamart, s. r. o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
games distillery s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
generalne riaditelstvo zvajs,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
geneton s.r.o,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"girasol, a.s.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
gmd metal s.r.o,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"gmt consulting, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"godarsky & janotka, s. r. o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"goex, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"gondor, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"grajciar, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"green investments, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
gsp,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
gymnazium a sos slavicin ,SK,Slovakia,project,,,,,,,Czechia,Zlínský kraj,Zlín,Slavičín,763 21,Školní,,"Školní 822, 763 21 Slavičín, Czechia",49.09054099999999,17.8802203,True,
gymnazium ke2,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"halina, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"globtour group, a.s.",SK,Slovakia,project,,,,,,,Slovakia,Nitriansky kraj,Nitra,,949 01,Štúrova,12,"Štúrova 1432/12, 949 01 Nitra, Slovakia",48.3093458,18.0817776,True,500011
harona s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
heat up s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"hecca, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"heifer slovakia, n.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"helpeko, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"hontianska energeticka, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
horsky internetovy klub,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
hrtech s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
hubertnov o.z.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
hubertus s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
human hold,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"human life (ludsky zivot), o.z.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
hvezd. valasske mezirici,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
hydro-energy a.s.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
hydrogen slovakia s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
icm bs,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"imadrev, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"impa autoalarmy, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"imperial-invest, a. s.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
imunoalergologia dzurilla,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
inagro s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"inclusive4all, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
indeco s. r. o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
indopo spol. s r. o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ined s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"infinity investment, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. anton titko an ti,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. eduard krecmer ml.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. ivan bulik,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. jakub novak novplasta,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. jan cibulka - gcm - kom,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. jana kociskova,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. jana pitukova - jasmin,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. jana tuzinska - sport centrum,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. jaroslav adamkovic - aacr,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. jaroslav cerny cefa,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. jaroslav zaludek lignum,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. jozef blecha,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. ladislav krumpal inter-kamen,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. ladislav nyers - 3 star,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. lubomir pazderka essen-trinken,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. martin zabensky - yado,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. michal borsik - penzion u mich,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. milos foltan,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. mintal jozef - mintal,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. ondrej jackulik - pekaren,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. pavel petrik,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. peter dubsky,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. rastislav angus,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing. vladimir lago,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing.oto miklos,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing.peter carny-abmerit,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing.retkovsky miroslav - mire,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ing.stefan szekeres sz frame,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"innovia, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"inovatica, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"institut euroschola, o.s.",SK,Slovakia,project,,,,,,,Czechia,Moravskoslezský kraj,Frýdek-Místek,Třinec,739 61,náměstí Svobody,,"nám. Svobody 527, 739 61 Třinec, Czechia",49.6693866,18.674929,True,
integra-spolocnost priatelov handicapov,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"inter sport centrum vrsatec, spol. ",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
inveca a.s.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
irena lamancova - druhotne suroviny,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
iss-cop valasske mezirici,SK,Slovakia,project,,,,,,,Czechia,Zlínský kraj,Vsetín,Valašské Meziříčí,757 01,Palackého,49,"Palackého 239/49, 757 01 Valašské Meziříčí, Czechia",49.463437,17.9671666,True,
ixo s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
j&m consulting s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
j+z spirec,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
j.f.hlavacek ,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
j.pastorekova - academy,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
j.r.g. s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
jan babic - stolarstvo,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
jan cibulka - cibi,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
jan herud,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
jan pilinsky,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
jaroslav kudroc,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"javorina, vyrobne druzstvo",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
jozef dolutovsky -jodo,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
jozef gerthofer,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
jozef korba,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
jozef lopuch,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
jozef parditka - center,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
jozefina vadovicova pekaren,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
julius kovacs - future,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
julius zbuska,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
juraj galajda,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
juraj matas,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
k-7 psovodi - zachranari slovenskej repu,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"kachnic, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
karol tresnak - ham-ham,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
katarina hruzova - bageta,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
katarina michalcova - relax,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"keramik studio, spol. s r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
kinexklf,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
klastorna s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
klub angazovanych muzikantu,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
klub krestanskej mladeze,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"kluc, n.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
kobera,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
koliba - vt s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
konzervator,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
kop  a.s.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
kovo sipox a.s.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
krajske reditelsvi policie jihomoravskeho kraje,SK,Slovakia,project,,,,,,,Czechia,Jihomoravský kraj,Brno-město,,602 00,Kounicova,24,"Kounicova 687/24, Veveří, 602 00 Brno-Brno-střed, Czechia",49.2044509,16.5994203,True,
kristian potoma pk plastik,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"ktt - invest, a.s.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"kuka enco werkzeugbau, spol. s r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
kuprum s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
kurzor s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"kveta, n.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
kybernetes s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
kzrs,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ladislav ciria,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
lc fuel s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
lea priesolova,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
lightech spolocnost s rucenim obmed,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
liptovium,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
livi s. r. o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"lmt, a. s. ",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
lorant matus magaz,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
lpsi liptov,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
lpsi nz-kn-sa,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
lpsi orava,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
lpsi spisa,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
lubomir kocis,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
lubomir ocenas drevovyroba plus,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
ludovit piterka - aklima,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
lukas lacko,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"lupcianka, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
lykant s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"m-dio, spol. s r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
magna e.a. s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
majak,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"manual production, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
maraton s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
mardur s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
maria palasthyova - mimi,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
maria smolenova,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
maria vysovska - marianna,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
marian chovanec,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
marian kisak,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
mariss s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
martin huncaga,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
mary ann gurega,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"maurito, s. r. o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"maynet, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
mbc s.r.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"medikral,n.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
medirex group academy n.o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
mesto frydlant nad ostravici,SK,Slovakia,project,,,,,,,Czechia,Moravian-Silesian Region,Frýdek-Místek District,Frýdlant nad Ostravicí,739 11,,,"739 11 Frýdlant nad Ostravicí, Czechia",49.5918023,18.3585049,True,
mesto kromeriz,SK,Slovakia,project,,,,,,,Czechia,Zlin Region,Kroměříž District,Kroměříž,767 01,,,"767 01 Kroměříž, Czechia",49.2916582,17.39938,True,
mesto slavicin,SK,Slovakia,project,,,,,,,Czechia,Zlin Region,Zlín District,Slavičín,763 21,,,"763 21 Slavičín, Czechia",49.0879853,17.8734988,True,
mesto vsetin,SK,Slovakia,project,,,,,,,Czechia,Zlin Region,Vsetín District,Vsetin,755 01,,,"755 01 Vsetin, Czechia",49.33892509999999,17.9938523,True,
mestys pozlovice,SK,Slovakia,project,,,,,,,Czechia,Zlin Region,Zlín District,Pozlovice,763 26,,,"763 26 Pozlovice, Czechia",49.1292127,17.7692637,True,
metod,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
metodicke a evaluacni centrum,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"metronex, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
mgr. alexandra mihaldova - cassien,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
mgr. miroslav seget - mistro,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
mia engineering s. r. o.,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
michal hulvej santal,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
michal rajcek - fa emont,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"micro juntas sk, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"miestna akcna skupina dusa, obcianske zd",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
mikroregion bystricka dolina,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
mikroregion ostrozsko,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
milan berec,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
milan brojo,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
milan norocky,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
milan sefc,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
miroslav berky,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
miroslav cverenkar,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
miroslav dvornicky - ekostav,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
miroslav florek,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
miroslav pilat - drevokom,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"mitaf, s.r.o.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
mladi za demokraciu,SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
"mlady genius, o.z.",SK,Slovakia,project,,,,,,,,,,,,,,,,,True,
