query_country_code,lau,sum
IT,ITF14_069087,360045.2145622471058602728575380
IT,ITF43_073023,1725535.7060836184334920630157845
IT,ITI43_058030,147409.4938026094660035846510540
IT,ITG2B_106015,6020261.298278727774080624869
IT,ITC47_017046,777931.674770859323867470384
IT,ITH20_022228,346875.6497862351342581658143320
IT,ITG16_086006,1688546.2549888776045832493015460
IT,ITC17_005086,38731.540047591214384681745060
IT,ITC18_006006,36728.0607088525301079047847900
IT,ITC42_013052,48876.7043440496168946763111220
IT,ITC20_007007,466338.9150179171357274017573240
IT,ITC43_097076,61352.7581333620894009052483300
IT,ITH56_038004,2906913.224277476733507418737
IT,ITI21_054013,15341741.492890134041347923308
IT,ITH10_021099,54386.2861077460553960619820680
IT,ITH36_028092,199797.804357811598403542647
IT,ITF31_061024,5731071.5531136490551129634815322
IT,ITH52_034029,26235.9281767355507801318445160
IT,ITF21_094006,1442151.9250169196832944400315560
IT,ITF61_078097,682541.4069839817622475894172066
IT,ITG27_092069,1927429.0049349158519197153763020
IT,ITC32_009022,611022.9488030481317128124087660
IT,ITH31_023011,271384.607243416254909466267720
IT,ITH52_034006,102429.264203693183575529300
IT,ITC4D_108033,13267380.863430592182011962784
IT,ITC20_007047,59491.0895998437464055537320180
IT,ITG25_090022,551445.7878418380408947096754180
IT,ITH41_093041,1777175.456624508963428787428
IT,ITC41_012069,0
IT,ITG13_083007,9760021.934720195345224365579440
IT,ITH52_034003,38862.8042705768166393862487340
IT,ITF11_066028,2013292.446868220107843385197740
IT,ITG28_095075,483357.4226221426602894645001260
IT,ITC41_012046,1039867.832374796387754206252
IT,ITF65_080064,1617421.0210762187299166256037021
IT,ITF34_064058,4124731.4003616477604422968627760
IT,ITC11_001047,664566.499365599422591237532
IT,ITF46_071064,4755424.8158177633245127721945880
IT,ITI41_056030,274624.9041025358520103376661740
IT,ITG29_104009,2619631.9293216235771985118804280
IT,ITF34_064048,3436337.5502202524735155265506460
IT,ITF35_065139,1905574.7972088461707742135202564
IT,ITF32_062062,6746765.6313779750126178862406700
IT,ITI45_060057,657320.7682892536627618729111300
IT,ITC18_006110,0
IT,ITH32_024011,170058.3116075466254050144711420
IT,ITF34_064003,8226740.8404213513935497522328540
IT,ITH20_022020,19386.4554672106430459495542980
IT,ITC16_004010,472551.5474572622963625160473700
IT,ITC41_012125,98154.1772212150776358588589720
IT,ITC11_001113,54183.7666958608246899265293240
IT,ITG2C_107007,773932.5383179935996766450878820
IT,ITI41_056025,129098.7372839234125361711422520
IT,ITH32_024047,128363.326001576979412260501040
IT,ITF35_065149,8763433.8345514217366047122947440
IT,ITF11_066005,126217.5140825159110212342949780
IT,ITF33_063064,82147146.225245445761481807148
IT,ITH53_035043,60304.0829182761057276022160220
IT,ITH20_022108,62376.7
IT,ITC42_013120,2345.4347920200312423984002890
IT,ITG14_084014,3081446.5932868627355886849609780
IT,ITF11_066033,139437.0941774377908224337725300
IT,ITC16_004054,3747.0963451290856861659859638
IT,ITH53_035004,135776.988340211049064101320
IT,ITH41_093003,101698.972385441319989262277860
IT,ITF33_063029,1932663.1850562104169782885011516
IT,ITF11_066023,68145.3577723314463079676440380
IT,ITH52_034030,35950.252878468239389894026180
IT,ITC17_005072,43741.1804725567540864097105229
IT,ITC18_006142,80297.6229222952373564227006860
IT,ITF61_078027,772095.2789288899237482159514278
IT,ITC16_004184,4261.4036866173915730883577357
IT,ITG12_082062,1856475.3727513984419692928869860
IT,ITH36_028032,2301244.295271951685639226558
IT,ITG2B_106003,509732.015105428485047775443380
IT,ITI42_057041,72301.702631894628721337379620
IT,ITC48_018014,73808.5464320813621934544680880
IT,ITF65_080046,2034997.1531219884102599137236095
IT,ITH33_025050,268933.810463077781244482429700
IT,ITC32_009034,1226902.743767010705250970994
IT,ITC46_016164,28575.3571410313057501184055160
IT,ITC44_014008,74033.1790656631628511490584160
IT,ITC11_001006,1071305.442296942455223686049
IT,ITG17_087021,5534263.760379859830195568157580
IT,ITC33_010024,0
IT,ITC47_017197,783370.7845964171601269962306080
IT,ITF12_067023,379865.5721513994637402946833360
IT,ITF51_076071,754857.7690043936701814893021360
IT,ITC18_006132,176689.9129909019737441076002620
IT,ITC18_006157,0
IT,ITC17_005003,32531.4318581546761438905763260
IT,ITG2A_105005,364326.1553149387224672954245720
IT,ITH43_031001,53191.8338287724410258371851100
IT,ITF47_072004,157996967.760075664236067554651
IT,ITH10_021021,150009.2095996998086122953923280
IT,ITC4D_108014,69630.1955566348276175265987080
IT,ITC11_001042,173525.221480522496620605301260
IT,ITC41_012025,81925.4448160594950410469134540
IT,ITH31_023068,136619.6711433837682029543738980
IT,ITI17_050036,118116.052103968608737313458360
IT,ITF35_065070,3656090.1955093976495397073181620
IT,ITH34_026028,174856.351457697801408536716
IT,ITH20_022177,57326.4042367112633522854509260
IT,ITC15_003062,94930.1856494257411758591381640
IT,ITH32_024053,69839.436164651693242677404300
IT,ITC48_018099,27846.6868021694849439392308540
IT,ITF61_078084,3568047.1089385892861590915583960
IT,ITG13_083031,1298574.2324367279258430328587530
IT,ITC20_007073,1238468.99079838583102552955620
IT,ITC11_001260,244157.0327847379284858754911240
IT,ITF52_077014,80718416.743635611634621559494
IT,ITI15_100005,48164983.587534349119575838660
IT,ITF11_066085,227925.885488779584185259492300
IT,ITF61_078151,1663435.5134604315382269509355320
IT,ITC16_004205,77706.6786030312613899968821560
IT,ITG27_092011,9030064.611691310499601429006
IT,ITC11_001289,87791.7
IT,ITH42_030009,315129.6468890981432536017257520
IT,ITC41_012064,102548.3356631425862572272357260
IT,ITI43_058093,808631.700479798143704313632
IT,ITC11_001241,154322.6992490766881769403613540
IT,ITC18_006106,2365.2
IT,ITC49_098025,87084.2298050011854009422714420
IT,ITH33_025023,371749.1735001791713310066886320
IT,ITC44_014052,65561.2225022704981934703006220
IT,ITC12_002008,208434.9669772980205278794910089
IT,ITC34_011028,306049.1391866255385921472177580
IT,ITI41_056006,131702.9360628609612847732584080
IT,ITH20_022209,66929.0142880000890699473365660
IT,ITG28_095088,257619.8687601093286647218110720
IT,ITG13_083041,13625371.790397855841662441158
IT,ITF35_065047,2653519.3105008386826007316631380
IT,ITG17_087003,9252877.983355666225409674747
IT,ITH35_027014,318578.104126158506894315564
IT,ITF13_068032,53946.9452615141932233559921380
IT,ITC18_006150,16428.6055866803597193414780432
IT,ITF34_064006,16815871.901229952874100564691
IT,ITF65_080063,479893231.899365169465536066769
IT,ITC48_018035,259501.455785352870066476936
IT,ITF21_094038,4591390.5208215489021605884877640
IT,ITC48_018120,21970.0384741221003083106345638
IT,ITH32_024005,144503.6787990898869053352456700
IT,ITF33_063082,9642292.659703467884594802121
IT,ITC44_014065,146731.3226554374003073173882440
IT,ITC16_004214,52569.5575478404074035104479960
IT,ITH42_030052,583512.9620460298482961628968960
IT,ITC42_013123,10298.3458684097923510748805236
IT,ITI45_060009,216078.6361226700071026593691860
IT,ITI45_060034,97003.7998535505011562424545260
IT,ITC16_004065,74019.9942870284138070560466740
IT,ITC4C_015242,759008.010614671510623942006
IT,ITF14_069088,179390.8125362511827277970810040
IT,ITF34_064035,5362491.593004691723101411528640
IT,ITC16_004002,9771.8394882778115629548050769
IT,ITC46_016198,729297.210748482268584629802
IT,ITC12_002131,70948.5996134502755858467393120
IT,ITC31_008032,38783.1
IT,ITI21_054045,647008.0967505926549840610603560
IT,ITH32_024038,515156.806019777303168580428
IT,ITC18_006099,0
IT,ITH54_036013,1069456.770124848098247099214
IT,ITC42_013226,7413.7306644311332371498119680
IT,ITC16_004078,17782506.841052682859219002428
IT,ITF35_065127,9789529.3964979834863650790199700
IT,ITH42_030002,690244.6557893695547131905324780
IT,ITI13_047002,591404.763471196357012775180
IT,ITF22_070067,712345.1282288111960628526357060
IT,ITC47_017146,633459.4343294745834904355966460
IT,ITC4D_108029,215144.634431863167403762558
IT,ITC42_013239,10244.4278272139295636365149130
IT,ITG2C_107015,245054.3349008850491159474683740
IT,ITI19_052017,494451.993868074790834400260
IT,ITF51_076068,596087.307657859106314825336720
IT,ITF32_062021,6359414.9907081011526320161148360
IT,ITF64_102013,1282787.1058171515020762649075210
IT,ITC47_017155,241345.951348781912420955260
IT,ITG26_091040,265018.834799860747115840059560
IT,ITH10_021105,375206.0377715202210531651488640
IT,ITC49_098011,46797.5298050011854009422714420
IT,ITC31_008036,35517.4117117969331497003116920
IT,ITH20_022089,86906.5451560384804088295341760
