beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_country,result_region,result_county,result_city,result_postal_code,result_street,result_number,result_full_address,result_lat,result_long,geocoded,lau
agrupamento de escolas de castro verde,PT,Portugal,project,,Alentejo,,,,,Portugal,Beja,,Castro Verde,7780-102,,,"Rua José Gomes Ferreira, 102, 7780-102 Castro Verde, Portugal",37.7027052,-8.0884396,True,020602
agrupamento de escolas de celeiros,PT,Portugal,project,,Norte,,,,,Portugal,Braga,,Celeirós,,Avenida Senhor da Paciência,19,"Av. Sr. da Paciência 19, 4705 Celeirós, Portugal",41.5110862,-8.447834799999999,True,030306
agrupamento de escolas de celorico da beira,PT,Portugal,project,,Centro,,,,,Portugal,Guarda District,,Aguiar da Beira,3570-077,,,"3570-077 Aguiar da Beira, Portugal",40.8220789,-7.539839100000001,True,090101
agrupamento de escolas de cinfaes,PT,Portugal,project,,Norte,,,,,Portugal,Viseu,,Cinfães,4690-047,Rua Capitão Salgueiro Maia,,"R. Cap. Salgueiro Maia, 4690-047 Cinfães, Portugal",41.0743772,-8.089896399999999,True,180403
agrupamento de escolas de condeixa-a-nova,PT,Portugal,project,,Centro,,,,,Portugal,Coimbra,,Condeixa-a-Nova,,Rua Longjumeau,,"R. Longjumeau, 3150 Condeixa-a-Nova, Portugal",40.1083939,-8.498865599999998,True,060404
agrupamento de escolas de constancia,PT,Portugal,project,,Centro,,,,,Portugal,Santarém,,Constância,,Rua do Moinho de Vento,10,"Rua do Moinho de Vento 10, 2250 Constância, Portugal",39.4810012,-8.3373098,True,140801
agrupamento de escolas de coruche,PT,Portugal,project,,Alentejo,,,,,Portugal,Santarém,,Coruche,,Rua Capitão Salgueiro Maia,,"R. Cap. Salgueiro Maia, 2100 Coruche, Portugal",38.9596913,-8.5344133,True,140901
agrupamento de escolas de eixo,PT,Portugal,project,,Centro,,,,,Portugal,Aveiro,,Aveiro,3800-501,Rua do Forno,,"R. do Forno, 3800-501 Aveiro, Portugal",40.62701209999999,-8.5683796,True,010504
agrupamento de escolas de vilela,PT,Portugal,project,,Norte,,,,,Portugal,Porto,,Rebordosa,4585-442,,,"4585-442 Rebordosa, Portugal",41.2228625,-8.413281399999999,True,131018
"agrupamento de escolas de ermesinde, valongo",PT,Portugal,project,,Norte,,,,,Portugal,Porto,,Ermesinde,4445-398,Praceta Dom António Ferreira Gomes,,"Praceta Dom António Ferreira Gomes, 4445-398 Ermesinde, Portugal",41.2155457,-8.548150099999999,True,131503
