Date,Price,Open,High,Low,Change %
"May 24, 2012",9.0074,9.0093,9.0237,8.9579,-0.11%
"May 23, 2012",9.0169,9.0806,9.0991,8.9992,-0.78%
"May 22, 2012",9.0876,9.1044,9.1263,9.044,-0.28%
"May 21, 2012",9.1135,9.1259,9.1446,9.0766,-0.22%
"May 18, 2012",9.1334,9.1392,9.1632,9.0837,-0.14%
"May 17, 2012",9.1459,9.1132,9.1723,9.0752,0.27%
"May 16, 2012",9.1213,9.1235,9.1824,9.0633,-0.10%
"May 15, 2012",9.1305,9.0269,9.1495,9.0151,0.95%
"May 14, 2012",9.045,8.9927,9.0538,8.9721,0.67%
"May 11, 2012",8.985,8.9768,9.025,8.9623,0.03%
"May 10, 2012",8.9821,8.8936,8.9962,8.8757,0.89%
"May 09, 2012",8.9029,8.9106,8.9265,8.8713,-0.08%
"May 08, 2012",8.9099,8.9027,8.9339,8.8748,0.03%
"May 07, 2012",8.907,8.9126,8.936,8.8761,-0.19%
"May 04, 2012",8.924,8.8755,8.9367,8.8624,0.45%
"May 03, 2012",8.8841,8.8666,8.8967,8.8482,0.19%
"May 02, 2012",8.8674,8.8921,8.9114,8.8458,-0.39%
"May 01, 2012",8.9019,8.8986,8.9179,8.8642,-0.01%
"Apr 30, 2012",8.903,8.8914,8.9318,8.8753,0.01%
"Apr 27, 2012",8.9024,8.8701,8.9238,8.8576,0.26%
"Apr 26, 2012",8.8792,8.8812,8.8993,8.8548,-0.09%
"Apr 25, 2012",8.8873,8.8819,8.9114,8.8647,-0.00%
"Apr 24, 2012",8.8875,8.8767,8.9105,8.8545,0.00%
"Apr 23, 2012",8.8873,8.8228,8.91,8.8143,0.50%
"Apr 20, 2012",8.8432,8.8349,8.8643,8.8147,-0.07%
"Apr 19, 2012",8.8498,8.8435,8.863,8.8142,-0.04%
"Apr 18, 2012",8.8537,8.8808,8.9106,8.8211,-0.40%
"Apr 17, 2012",8.889,8.8828,8.9053,8.8573,-0.00%
"Apr 16, 2012",8.8892,8.8749,8.9017,8.8595,0.03%
"Apr 13, 2012",8.8862,8.8943,8.9262,8.854,-0.11%
"Apr 12, 2012",8.8957,8.9031,8.9253,8.8634,-0.25%
"Apr 11, 2012",8.9182,8.8984,8.9324,8.8796,0.15%
"Apr 10, 2012",8.9047,8.849,8.9187,8.8308,0.57%
"Apr 09, 2012",8.8544,8.8238,8.8902,8.8141,0.15%
"Apr 06, 2012",8.8415,8.815,8.8549,8.784,0.21%
"Apr 05, 2012",8.823,8.7945,8.8381,8.7755,0.24%
"Apr 04, 2012",8.8023,8.7782,8.8346,8.7613,0.18%
"Apr 03, 2012",8.7865,8.7867,8.8133,8.7632,-0.17%
"Apr 02, 2012",8.8018,8.812,8.8331,8.7756,-0.26%
"Mar 30, 2012",8.8245,8.8577,8.8948,8.8029,-0.50%
"Mar 29, 2012",8.8689,8.8691,8.883,8.821,0.01%
"Mar 28, 2012",8.8681,8.8996,8.9191,8.8402,-0.41%
"Mar 27, 2012",8.9043,8.8946,8.921,8.874,-0.02%
"Mar 26, 2012",8.9061,8.9269,8.965,8.8806,-0.33%
"Mar 23, 2012",8.936,8.9329,8.9691,8.906,-0.00%
"Mar 22, 2012",8.9361,8.8754,8.9505,8.8542,0.62%
"Mar 21, 2012",8.881,8.918,8.9344,8.8595,-0.46%
"Mar 20, 2012",8.9222,8.8868,8.9313,8.8649,0.36%
"Mar 19, 2012",8.8906,8.8573,8.9029,8.8436,0.07%
"Mar 16, 2012",8.8844,8.8763,8.9076,8.8392,0.06%
"Mar 15, 2012",8.8787,8.9211,8.9611,8.8547,-0.58%
"Mar 14, 2012",8.9307,8.8568,8.9482,8.8411,0.78%
"Mar 13, 2012",8.8613,8.9477,8.9557,8.8476,-0.96%
"Mar 12, 2012",8.9476,8.9012,8.9664,8.8936,0.22%
"Mar 09, 2012",8.928,8.8876,8.9345,8.8664,0.43%
"Mar 08, 2012",8.8895,8.9105,8.9519,8.871,-0.32%
"Mar 07, 2012",8.9178,8.9082,8.949,8.8847,0.17%
"Mar 06, 2012",8.9026,8.8488,8.9199,8.8275,0.53%
"Mar 05, 2012",8.8559,8.8096,8.8689,8.7877,0.47%
"Mar 02, 2012",8.8149,8.814,8.8454,8.7888,-0.01%
"Mar 01, 2012",8.8154,8.8184,8.8328,8.7915,-0.02%
"Feb 29, 2012",8.8176,8.8169,8.8469,8.7788,-0.03%
"Feb 28, 2012",8.8202,8.828,8.8508,8.7972,-0.20%
"Feb 27, 2012",8.8378,8.8119,8.8567,8.7954,0.24%
"Feb 24, 2012",8.8169,8.8377,8.8663,8.7981,-0.36%
"Feb 23, 2012",8.8486,8.8167,8.8589,8.7997,0.27%
"Feb 22, 2012",8.8252,8.8006,8.8408,8.7719,0.25%
"Feb 21, 2012",8.8036,8.8106,8.8313,8.7808,-0.12%
"Feb 20, 2012",8.814,8.8135,8.8493,8.7896,-0.29%
"Feb 17, 2012",8.8399,8.8153,8.8548,8.7963,0.15%
"Feb 16, 2012",8.8266,8.7831,8.8506,8.7591,0.46%
"Feb 15, 2012",8.7863,8.7737,8.7949,8.7508,0.08%
"Feb 14, 2012",8.7796,8.7839,8.8055,8.7608,-0.11%
"Feb 13, 2012",8.7896,8.7874,8.8331,8.7694,-0.04%
"Feb 10, 2012",8.7933,8.8053,8.8366,8.7775,-0.17%
"Feb 09, 2012",8.8081,8.813,8.8377,8.7887,-0.08%
"Feb 08, 2012",8.8148,8.8213,8.8575,8.7904,-0.15%
"Feb 07, 2012",8.8281,8.8191,8.8474,8.8005,0.06%
"Feb 06, 2012",8.8229,8.7785,8.8297,8.7624,0.42%
"Feb 03, 2012",8.786,8.8556,8.8651,8.7675,-0.86%
"Feb 02, 2012",8.862,8.8625,8.8878,8.8268,-0.12%
"Feb 01, 2012",8.8725,8.8931,8.9261,8.846,-0.26%
"Jan 31, 2012",8.8957,8.8551,8.9187,8.8401,0.38%
"Jan 30, 2012",8.8618,8.9052,8.9371,8.8363,-0.59%
"Jan 27, 2012",8.9143,8.8842,8.9288,8.8627,0.26%
"Jan 26, 2012",8.8908,8.8327,8.9008,8.8042,0.60%
"Jan 25, 2012",8.8381,8.8018,8.8612,8.7736,0.36%
"Jan 24, 2012",8.806,8.7708,8.8209,8.7555,0.38%
"Jan 23, 2012",8.7731,8.7676,8.8145,8.7375,-0.04%
"Jan 20, 2012",8.777,8.7479,8.7902,8.7292,0.26%
"Jan 19, 2012",8.7546,8.7966,8.8122,8.7313,-0.53%
"Jan 18, 2012",8.801,8.821,8.8446,8.7764,-0.26%
"Jan 17, 2012",8.8243,8.8393,8.8589,8.7892,-0.25%
"Jan 16, 2012",8.8464,8.8621,8.8909,8.8194,-0.27%
"Jan 13, 2012",8.87,8.8747,8.9135,8.8535,-0.16%
"Jan 12, 2012",8.884,8.8151,8.9054,8.7904,0.76%
"Jan 11, 2012",8.8169,8.8074,8.8424,8.7842,0.07%
"Jan 10, 2012",8.8111,8.8011,8.8372,8.7721,0.09%
"Jan 09, 2012",8.8033,8.815,8.8595,8.7809,-0.33%
"Jan 06, 2012",8.8327,8.865,8.8729,8.7967,-0.39%
"Jan 05, 2012",8.867,8.8426,8.8788,8.8057,0.26%
"Jan 04, 2012",8.8441,8.8957,8.9252,8.8194,-0.70%
"Jan 03, 2012",8.9065,8.918,8.9491,8.8812,-0.18%
"Jan 02, 2012",8.9223,8.8972,8.9538,8.8784,-0.05%
