"Date","Price","Open","High","Low","Change %"
"Sep 18, 2009","7.2948","7.2626","7.3347","7.2535","0.07%"
"Sep 17, 2009","7.2895","7.2890","7.3216","7.2561","-0.02%"
"Sep 16, 2009","7.2908","7.3180","7.3544","7.2586","-0.52%"
"Sep 15, 2009","7.3290","7.3280","7.3551","7.2935","-0.05%"
"Sep 14, 2009","7.3323","7.2975","7.3614","7.2935","0.12%"
"Sep 11, 2009","7.3238","7.3215","7.3870","7.2936","-0.07%"
"Sep 10, 2009","7.3290","7.3320","7.3777","7.2955","0.01%"
"Sep 09, 2009","7.3285","7.3170","7.3768","7.2949","-0.19%"
"Sep 08, 2009","7.3424","7.3241","7.3712","7.2949","0.11%"
"Sep 07, 2009","7.3345","7.3220","7.3902","7.2948","0.06%"
"Sep 04, 2009","7.3302","7.3316","7.3660","7.2983","-0.21%"
"Sep 03, 2009","7.3455","7.3368","7.3700","7.2993","0.01%"
"Sep 02, 2009","7.3447","7.3229","7.3956","7.3112","0.04%"
"Sep 01, 2009","7.3415","7.3612","7.3944","7.3023","-0.29%"
"Aug 31, 2009","7.3629","7.3511","7.4113","7.3313","0.12%"
"Aug 28, 2009","7.3544","7.3393","7.4131","7.3084","0.14%"
"Aug 27, 2009","7.3442","7.3155","7.3698","7.2929","0.33%"
"Aug 26, 2009","7.3203","7.3158","7.3465","7.2922","0.00%"
"Aug 25, 2009","7.3203","7.3189","7.3526","7.2923","-0.08%"
"Aug 24, 2009","7.3262","7.2769","7.3534","7.2729","0.24%"
"Aug 21, 2009","7.3085","7.3260","7.3645","7.2582","-0.34%"
"Aug 20, 2009","7.3338","7.3180","7.3820","7.2902","0.14%"
"Aug 19, 2009","7.3232","7.2995","7.3681","7.2768","0.25%"
"Aug 18, 2009","7.3050","7.2949","7.3393","7.2733","0.09%"
"Aug 17, 2009","7.2982","7.3024","7.3579","7.2722","-0.23%"
"Aug 14, 2009","7.3148","7.3180","7.3666","7.2812","-0.11%"
"Aug 13, 2009","7.3232","7.2975","7.3501","7.2828","-0.01%"
"Aug 12, 2009","7.3239","7.3190","7.3525","7.2799","0.00%"
"Aug 11, 2009","7.3236","7.3024","7.3495","7.2939","-0.15%"
"Aug 10, 2009","7.3347","7.3059","7.3517","7.2978","-0.04%"
"Aug 07, 2009","7.3378","7.3304","7.3925","7.2963","0.01%"
"Aug 06, 2009","7.3369","7.3367","7.3667","7.2983","-0.06%"
"Aug 05, 2009","7.3415","7.3079","7.3472","7.3049","0.09%"
"Aug 04, 2009","7.3347","7.3345","7.3896","7.3049","-0.06%"
"Aug 03, 2009","7.3391","7.3500","7.3837","7.3033","-0.17%"
"Jul 31, 2009","7.3514","7.3414","7.3759","7.3039","0.04%"
"Jul 30, 2009","7.3488","7.3374","7.3831","7.3132","0.05%"
"Jul 29, 2009","7.3453","7.3069","7.3728","7.3027","0.16%"
"Jul 28, 2009","7.3337","7.3169","7.3881","7.2958","0.04%"
"Jul 27, 2009","7.3305","7.2975","7.3597","7.2933","0.17%"
"Jul 24, 2009","7.3178","7.2924","7.3500","7.2883","0.10%"
"Jul 23, 2009","7.3108","7.3084","7.3392","7.2734","-0.06%"
"Jul 22, 2009","7.3155","7.3225","7.3778","7.2833","-0.20%"
"Jul 21, 2009","7.3305","7.3321","7.3638","7.3038","-0.08%"
"Jul 20, 2009","7.3361","7.3244","7.3630","7.3070","0.01%"
"Jul 17, 2009","7.3357","7.3311","7.3740","7.3011","0.15%"
"Jul 16, 2009","7.3250","7.3030","7.3656","7.2993","-0.00%"
"Jul 15, 2009","7.3252","7.3216","7.3547","7.2942","-0.09%"
"Jul 14, 2009","7.3320","7.3316","7.3766","7.2911","0.03%"
"Jul 13, 2009","7.3297","7.3168","7.3513","7.2990","0.16%"
"Jul 10, 2009","7.3182","7.3358","7.3636","7.2856","-0.36%"
"Jul 09, 2009","7.3447","7.3369","7.3654","7.3066","-0.00%"
"Jul 08, 2009","7.3449","7.3329","7.3546","7.3039","0.08%"
"Jul 07, 2009","7.3388","7.3175","7.3529","7.3022","0.25%"
"Jul 06, 2009","7.3202","7.2975","7.3624","7.2922","0.26%"
"Jul 03, 2009","7.3013","7.2743","7.3523","7.2586","0.21%"
"Jul 02, 2009","7.2860","7.2680","7.3110","7.2586","0.09%"
"Jul 01, 2009","7.2793","7.2530","7.3130","7.2477","0.06%"
"Jun 30, 2009","7.2751","7.2755","7.2880","7.2459","-0.15%"
"Jun 29, 2009","7.2860","7.2565","7.3017","7.2517","0.03%"
"Jun 26, 2009","7.2835","7.3054","7.3265","7.2491","-0.33%"
"Jun 25, 2009","7.3078","7.3050","7.3255","7.2801","0.00%"
"Jun 24, 2009","7.3075","7.2828","7.3275","7.2572","0.11%"
"Jun 23, 2009","7.2994","7.2579","7.3261","7.2421","0.34%"
"Jun 22, 2009","7.2749","7.2459","7.2864","7.2390","-0.01%"
"Jun 19, 2009","7.2759","7.2685","7.3030","7.2421","-0.13%"
"Jun 18, 2009","7.2851","7.2765","7.3053","7.2501","0.22%"
"Jun 17, 2009","7.2692","7.2623","7.3013","7.2317","0.29%"
"Jun 16, 2009","7.2485","7.2368","7.3046","7.2275","-0.11%"
"Jun 15, 2009","7.2568","7.2279","7.2692","7.2164","0.18%"
"Jun 12, 2009","7.2439","7.2574","7.2832","7.2052","-0.29%"
"Jun 11, 2009","7.2647","7.2613","7.2777","7.2443","-0.04%"
"Jun 10, 2009","7.2678","7.2779","7.3155","7.2417","-0.36%"
"Jun 09, 2009","7.2940","7.3093","7.3666","7.2593","-0.31%"
"Jun 08, 2009","7.3170","7.3343","7.3727","7.2842","-0.40%"
"Jun 05, 2009","7.3461","7.3474","7.4000","7.3144","-0.41%"
"Jun 04, 2009","7.3764","7.3273","7.4200","7.3238","0.25%"
"Jun 03, 2009","7.3581","7.3124","7.3901","7.2922","0.25%"
"Jun 02, 2009","7.3395","7.3375","7.3968","7.3012","-0.21%"
"Jun 01, 2009","7.3552","7.3364","7.4043","7.3207","0.04%"
"May 29, 2009","7.3524","7.3296","7.3949","7.2879","0.31%"
"May 28, 2009","7.3296","7.3154","7.3659","7.2866","0.06%"
"May 27, 2009","7.3253","7.2579","7.3656","7.2516","0.49%"
"May 26, 2009","7.2894","7.2763","7.3142","7.2511","-0.10%"
"May 25, 2009","7.2967","7.3074","7.3362","7.2544","-0.16%"
"May 22, 2009","7.3084","7.3095","7.3468","7.2727","-0.23%"
"May 21, 2009","7.3250","7.3338","7.3913","7.2920","-0.21%"
"May 20, 2009","7.3402","7.3373","7.3886","7.3020","-0.33%"
"May 19, 2009","7.3648","7.3572","7.4331","7.3329","-0.26%"
"May 18, 2009","7.3838","7.3628","7.4351","7.3490","0.04%"
"May 15, 2009","7.3807","7.3455","7.4112","7.3341","0.26%"
"May 14, 2009","7.3615","7.3440","7.3960","7.3260","0.17%"
"May 13, 2009","7.3492","7.3458","7.3632","7.3200","-0.10%"
"May 12, 2009","7.3568","7.3513","7.3659","7.3152","0.03%"
"May 11, 2009","7.3544","7.3529","7.3667","7.3157","-0.12%"
"May 08, 2009","7.3631","7.3517","7.4114","7.3258","0.01%"
"May 07, 2009","7.3622","7.4028","7.4181","7.3065","0.24%"
"May 06, 2009","7.3445","7.3716","7.4219","7.3227","-0.73%"
"May 05, 2009","7.3986","7.3917","7.4180","7.3609","-0.20%"
"May 04, 2009","7.4132","7.3811","7.4238","7.3658","0.01%"
"May 01, 2009","7.4125","7.4084","7.4226","7.3648","-0.02%"
"Apr 30, 2009","7.4142","7.4065","7.4432","7.3537","0.33%"
"Apr 29, 2009","7.3900","7.4268","7.4462","7.3539","-0.61%"
"Apr 28, 2009","7.4355","7.4338","7.4501","7.3670","0.00%"
"Apr 27, 2009","7.4355","7.3716","7.4556","7.3603","0.17%"
"Apr 24, 2009","7.4231","7.3960","7.4456","7.3668","0.26%"
"Apr 23, 2009","7.4036","7.4059","7.4382","7.3658","-0.03%"
"Apr 22, 2009","7.4061","7.3849","7.4340","7.3636","-0.19%"
"Apr 21, 2009","7.4201","7.3771","7.4375","7.3664","0.48%"
"Apr 20, 2009","7.3847","7.3571","7.4148","7.3486","0.06%"
"Apr 17, 2009","7.3803","7.3714","7.4078","7.3449","0.05%"
"Apr 16, 2009","7.3766","7.3428","7.4039","7.3350","0.09%"
"Apr 15, 2009","7.3703","7.3673","7.4240","7.3383","-0.08%"
"Apr 14, 2009","7.3765","7.4569","7.4724","7.3423","-1.17%"
"Apr 13, 2009","7.4635","7.3891","7.4780","7.3800","0.89%"
"Apr 10, 2009","7.3980","7.3828","7.4065","7.3498","0.18%"
"Apr 09, 2009","7.3849","7.3939","7.4223","7.3494","-0.21%"
"Apr 08, 2009","7.4004","7.3978","7.4512","7.3667","-0.40%"
"Apr 07, 2009","7.4298","7.4134","7.4495","7.3909","-0.00%"
"Apr 06, 2009","7.4299","7.4178","7.4531","7.4051","0.02%"
"Apr 03, 2009","7.4287","7.4484","7.4719","7.4007","-0.34%"
"Apr 02, 2009","7.4541","7.4565","7.5037","7.4112","-0.24%"
"Apr 01, 2009","7.4722","7.4628","7.5043","7.4238","-0.10%"
"Mar 31, 2009","7.4794","7.4471","7.4973","7.4337","0.26%"
"Mar 30, 2009","7.4599","7.4478","7.4930","7.4293","-0.10%"
"Mar 27, 2009","7.4675","7.4493","7.4939","7.4239","0.24%"
"Mar 26, 2009","7.4497","7.4680","7.5045","7.4295","-0.33%"
"Mar 25, 2009","7.4747","7.4395","7.4938","7.3952","0.47%"
