"Date","Price","Open","High","Low","Change %"
"Jul 20, 2012","7.4393","7.4379","7.4461","7.4304","0.01%"
"Jul 19, 2012","7.4387","7.4373","7.4436","7.4306","-0.00%"
"Jul 18, 2012","7.4390","7.4399","7.4453","7.4310","-0.02%"
"Jul 17, 2012","7.4408","7.4387","7.4494","7.4284","0.02%"
"Jul 16, 2012","7.4396","7.4374","7.4451","7.4322","-0.04%"
"Jul 13, 2012","7.4426","7.4333","7.4459","7.4303","0.07%"
"Jul 12, 2012","7.4375","7.4343","7.4439","7.4304","-0.01%"
"Jul 11, 2012","7.4381","7.4350","7.4451","7.4301","0.00%"
"Jul 10, 2012","7.4380","7.4363","7.4451","7.4310","-0.01%"
"Jul 09, 2012","7.4386","7.4362","7.4432","7.4305","0.05%"
"Jul 06, 2012","7.4346","7.4398","7.4544","7.4310","-0.09%"
"Jul 05, 2012","7.4410","7.4348","7.4574","7.4292","0.05%"
"Jul 04, 2012","7.4374","7.4328","7.4410","7.4288","0.03%"
"Jul 03, 2012","7.4348","7.4329","7.4390","7.4285","0.01%"
"Jul 02, 2012","7.4337","7.4309","7.4398","7.4280","-0.01%"
"Jun 29, 2012","7.4344","7.4307","7.4436","7.4113","0.03%"
"Jun 28, 2012","7.4318","7.4339","7.4440","7.4233","-0.03%"
"Jun 27, 2012","7.4339","7.4313","7.4398","7.4272","0.00%"
"Jun 26, 2012","7.4339","7.4304","7.4412","7.4229","0.00%"
"Jun 25, 2012","7.4338","7.4314","7.4394","7.4259","0.05%"
"Jun 22, 2012","7.4299","7.4307","7.4436","7.4251","-0.05%"
"Jun 21, 2012","7.4336","7.4325","7.4409","7.4266","-0.00%"
"Jun 20, 2012","7.4338","7.4317","7.4452","7.4215","0.00%"
"Jun 19, 2012","7.4338","7.4282","7.4469","7.4216","0.03%"
"Jun 18, 2012","7.4316","7.4292","7.4435","7.4250","0.20%"
"Jun 15, 2012","7.4171","7.4281","7.4374","7.4125","-0.21%"
"Jun 14, 2012","7.4326","7.4291","7.4348","7.4232","0.02%"
"Jun 13, 2012","7.4308","7.4288","7.4377","7.4208","-0.03%"
"Jun 12, 2012","7.4328","7.4316","7.4383","7.4254","0.00%"
"Jun 11, 2012","7.4328","7.4315","7.4410","7.4216","0.05%"
"Jun 08, 2012","7.4294","7.4324","7.4396","7.4234","-0.06%"
"Jun 07, 2012","7.4336","7.4297","7.4461","7.4240","-0.00%"
"Jun 06, 2012","7.4337","7.4304","7.4379","7.4231","0.02%"
"Jun 05, 2012","7.4321","7.4303","7.4391","7.4239","0.01%"
"Jun 04, 2012","7.4314","7.4280","7.4386","7.4222","-0.03%"
"Jun 01, 2012","7.4336","7.4284","7.4441","7.4134","0.03%"
"May 31, 2012","7.4312","7.4278","7.4391","7.4227","-0.01%"
"May 30, 2012","7.4317","7.4275","7.4422","7.4038","0.00%"
"May 29, 2012","7.4317","7.4279","7.4394","7.4231","0.01%"
"May 28, 2012","7.4306","7.4268","7.4349","7.4237","-0.01%"
"May 25, 2012","7.4314","7.4284","7.4384","7.4232","0.01%"
"May 24, 2012","7.4310","7.4282","7.4418","7.4169","-0.02%"
"May 23, 2012","7.4325","7.4281","7.4410","7.4214","0.01%"
"May 22, 2012","7.4318","7.4311","7.4377","7.4256","0.01%"
"May 21, 2012","7.4309","7.4297","7.4378","7.4235","-0.07%"
"May 18, 2012","7.4364","7.4295","7.4405","7.4227","0.06%"
"May 17, 2012","7.4322","7.4298","7.4393","7.4256","-0.01%"
"May 16, 2012","7.4332","7.4291","7.4506","7.4221","0.01%"
"May 15, 2012","7.4327","7.4321","7.4428","7.4258","-0.01%"
"May 14, 2012","7.4333","7.4305","7.4371","7.4224","-0.02%"
"May 11, 2012","7.4349","7.4297","7.4406","7.4272","0.03%"
"May 10, 2012","7.4329","7.4327","7.4383","7.4272","-0.01%"
"May 09, 2012","7.4340","7.4319","7.4410","7.4265","-0.00%"
"May 08, 2012","7.4342","7.4343","7.4420","7.4284","-0.03%"
"May 07, 2012","7.4363","7.4358","7.4418","7.4299","-0.05%"
"May 04, 2012","7.4401","7.4361","7.4459","7.4282","0.03%"
"May 03, 2012","7.4377","7.4364","7.4464","7.4270","-0.00%"
"May 02, 2012","7.4378","7.4369","7.4439","7.4307","-0.01%"
"May 01, 2012","7.4386","7.4355","7.4435","7.4322","-0.02%"
"Apr 30, 2012","7.4398","7.4370","7.4438","7.4329","0.03%"
"Apr 27, 2012","7.4377","7.4353","7.4458","7.4305","-0.02%"
"Apr 26, 2012","7.4394","7.4360","7.4459","7.4322","0.00%"
"Apr 25, 2012","7.4392","7.4392","7.4472","7.4320","-0.03%"
"Apr 24, 2012","7.4411","7.4366","7.4456","7.4323","0.02%"
"Apr 23, 2012","7.4398","7.4364","7.4465","7.4299","0.01%"
"Apr 20, 2012","7.4389","7.4374","7.4472","7.4297","-0.01%"
"Apr 19, 2012","7.4395","7.4364","7.4490","7.4291","0.01%"
"Apr 18, 2012","7.4386","7.4382","7.4425","7.4308","-0.03%"
"Apr 17, 2012","7.4410","7.4372","7.4436","7.4257","0.02%"
"Apr 16, 2012","7.4397","7.4378","7.4448","7.4316","-0.00%"
"Apr 13, 2012","7.4399","7.4374","7.4462","7.4305","0.01%"
"Apr 12, 2012","7.4388","7.4362","7.4434","7.4320","0.01%"
"Apr 11, 2012","7.4382","7.4351","7.4422","7.4300","0.00%"
"Apr 10, 2012","7.4380","7.4370","7.4458","7.4320","-0.03%"
"Apr 09, 2012","7.4403","7.4378","7.4462","7.4322","-0.04%"
"Apr 06, 2012","7.4434","7.4396","7.4467","7.4219","0.04%"
"Apr 05, 2012","7.4402","7.4379","7.4450","7.4307","0.00%"
"Apr 04, 2012","7.4402","7.4384","7.4467","7.4326","0.01%"
"Apr 03, 2012","7.4397","7.4373","7.4486","7.4320","-0.01%"
"Apr 02, 2012","7.4401","7.4388","7.4457","7.4327","-0.01%"
"Mar 30, 2012","7.4408","7.4350","7.4460","7.4318","0.04%"
"Mar 29, 2012","7.4376","7.4356","7.4434","7.4304","0.01%"
"Mar 28, 2012","7.4367","7.4346","7.4408","7.4284","0.01%"
"Mar 27, 2012","7.4362","7.4333","7.4396","7.4286","0.01%"
"Mar 26, 2012","7.4355","7.4332","7.4406","7.4228","0.02%"
"Mar 23, 2012","7.4339","7.4337","7.4415","7.4272","-0.02%"
"Mar 22, 2012","7.4356","7.4315","7.4447","7.4287","-0.01%"
"Mar 21, 2012","7.4365","7.4333","7.4413","7.4286","0.02%"
"Mar 20, 2012","7.4352","7.4330","7.4385","7.4279","-0.00%"
"Mar 19, 2012","7.4354","7.4336","7.4395","7.4287","-0.04%"
"Mar 16, 2012","7.4386","7.4322","7.4419","7.4267","0.05%"
"Mar 15, 2012","7.4352","7.4317","7.4396","7.4279","0.00%"
"Mar 14, 2012","7.4349","7.4324","7.4405","7.4277","-0.00%"
"Mar 13, 2012","7.4351","7.4324","7.4424","7.4268","0.01%"
"Mar 12, 2012","7.4345","7.4315","7.4405","7.4277","-0.00%"
"Mar 09, 2012","7.4348","7.4330","7.4417","7.4263","0.00%"
"Mar 08, 2012","7.4345","7.4325","7.4412","7.4280","0.00%"
"Mar 07, 2012","7.4345","7.4329","7.4401","7.4276","0.00%"
"Mar 06, 2012","7.4342","7.4328","7.4404","7.4279","0.02%"
"Mar 05, 2012","7.4328","7.4322","7.4407","7.4261","-0.03%"
"Mar 02, 2012","7.4347","7.4326","7.4405","7.4289","0.00%"
"Mar 01, 2012","7.4346","7.4334","7.4397","7.4251","0.00%"
"Feb 29, 2012","7.4346","7.4342","7.4455","7.4230","-0.01%"
"Feb 28, 2012","7.4353","7.4346","7.4405","7.4287","-0.00%"
"Feb 27, 2012","7.4354","7.4337","7.4416","7.4275","-0.01%"
"Feb 24, 2012","7.4358","7.4323","7.4425","7.4282","0.00%"
"Feb 23, 2012","7.4357","7.4339","7.4412","7.4251","-0.01%"
"Feb 22, 2012","7.4367","7.4326","7.4429","7.4297","0.01%"
"Feb 21, 2012","7.4358","7.4315","7.4429","7.4181","0.02%"
"Feb 20, 2012","7.4345","7.4310","7.4397","7.4245","0.01%"
"Feb 17, 2012","7.4339","7.4289","7.4378","7.4252","0.01%"
"Feb 16, 2012","7.4330","7.4307","7.4425","7.4190","0.01%"
"Feb 15, 2012","7.4326","7.4325","7.4409","7.4181","-0.01%"
"Feb 14, 2012","7.4337","7.4316","7.4406","7.4256","0.01%"
"Feb 13, 2012","7.4329","7.4280","7.4370","7.4244","0.01%"
"Feb 10, 2012","7.4325","7.4274","7.4413","7.4249","-0.00%"
"Feb 09, 2012","7.4328","7.4319","7.4389","7.4231","0.01%"
"Feb 08, 2012","7.4323","7.4315","7.4393","7.4245","-0.01%"
"Feb 07, 2012","7.4330","7.4306","7.4397","7.4213","-0.01%"
"Feb 06, 2012","7.4334","7.4314","7.4427","7.4247","-0.00%"
"Feb 03, 2012","7.4337","7.4295","7.4444","7.4139","0.01%"
"Feb 02, 2012","7.4333","7.4300","7.4409","7.4203","-0.01%"
"Feb 01, 2012","7.4342","7.4330","7.4393","7.4242","0.02%"
"Jan 31, 2012","7.4327","7.4298","7.4407","7.4262","-0.02%"
"Jan 30, 2012","7.4341","7.4325","7.4393","7.4267","-0.00%"
"Jan 27, 2012","7.4342","7.4331","7.4449","7.4262","-0.00%"
"Jan 26, 2012","7.4343","7.4307","7.4390","7.4272","-0.01%"
"Jan 25, 2012","7.4347","7.4326","7.4421","7.4252","0.00%"
"Jan 24, 2012","7.4344","7.4331","7.4433","7.4274","-0.01%"
"Jan 23, 2012","7.4351","7.4335","7.4396","7.4287","-0.00%"
"Jan 20, 2012","7.4354","7.4343","7.4406","7.4289","-0.01%"
"Jan 19, 2012","7.4360","7.4335","7.4411","7.4287","0.00%"
"Jan 18, 2012","7.4357","7.4327","7.4454","7.4240","0.01%"
"Jan 17, 2012","7.4351","7.4328","7.4427","7.4222","-0.01%"
"Jan 16, 2012","7.4360","7.4331","7.4417","7.4280","0.00%"
"Jan 13, 2012","7.4360","7.4346","7.4459","7.4282","-0.01%"
"Jan 12, 2012","7.4368","7.4338","7.4426","7.4289","0.01%"
"Jan 11, 2012","7.4361","7.4349","7.4458","7.4213","-0.01%"
"Jan 10, 2012","7.4372","7.4348","7.4422","7.4287","0.02%"
"Jan 09, 2012","7.4358","7.4297","7.4405","7.4261","0.02%"
"Jan 06, 2012","7.4343","7.4351","7.4420","7.4247","-0.03%"
"Jan 05, 2012","7.4362","7.4345","7.4439","7.4259","-0.01%"
"Jan 04, 2012","7.4369","7.4350","7.4410","7.4292","0.01%"
"Jan 03, 2012","7.4363","7.4304","7.4405","7.4264","0.05%"
"Jan 02, 2012","7.4329","7.4295","7.4520","7.4168","-0.01%"
"Dec 30, 2011","7.4335","7.4323","7.4383","7.4259","0.01%"
"Dec 29, 2011","7.4331","7.4350","7.4387","7.4240","-0.02%"
"Dec 28, 2011","7.4347","7.4282","7.4405","7.4267","0.03%"
"Dec 27, 2011","7.4323","7.4280","7.4360","7.4239","-0.01%"
"Dec 26, 2011","7.4332","7.4296","7.4417","7.4191","0.01%"
"Dec 23, 2011","7.4327","7.4300","7.4399","7.4263","-0.02%"
"Dec 22, 2011","7.4343","7.4307","7.4432","7.4262","0.01%"
"Dec 21, 2011","7.4333","7.4317","7.4425","7.4268","0.00%"
"Dec 20, 2011","7.4332","7.4300","7.4415","7.4235","0.00%"
