NUTS_3_2013_CODE;NUTS_3_2010_CODE;LAU1_NAT_CODE;LAU2_NAT_CODE;CHANGE;NAME_1;NAME_2_LAT;POP;AREA;DEGURBA;;
DE21N;DE21N;n.a.;09190142;no;Polling;Polling;3246;29205900;3;;
DE21N;DE21N;n.a.;09190144;no;Raisting;Raisting;2194;21979800;3;;
DE21N;DE21N;n.a.;09190148;no;Schongau, St;Schongau, St;11719;21337100;2;;
DE21N;DE21N;n.a.;09190157;no;Weilheim i.OB, St;Weilheim i.OB, St;21308;55491700;2;;
DE21N;DE21N;n.a.;09190158;no;Wessobrunn;Wessobrunn;2153;51115400;3;;
DE21N;DE21N;n.a.;09190159;no;Wielenbach;Wielenbach;3128;33023400;3;;
DE221;DE221;n.a.;09261000;no;Landshut;Landshut;65322;65808800;1;;
DE222;DE222;n.a.;09262000;no;Passau;Passau;49038;69569900;1;;
DE223;DE223;n.a.;09263000;no;Straubing;Straubing;45099;67578600;2;;
DE224;DE224;092715202;09271123;no;Grattersdorf;Grattersdorf;1265;25977800;3;;
DE224;DE224;092715202;09271126;no;Hunding;Hunding;1162;14673200;3;;
DE224;DE224;092715202;09271130;no;Lalling;Lalling;1542;27935300;3;;
DE224;DE224;092715202;09271148;no;Schaufling;Schaufling;1473;25416900;3;;
DE224;DE224;092715204;09271139;no;Oberpöring;Oberpöring;1158;17388400;3;;
DE224;DE224;092715204;09271143;no;Otzing;Otzing;1908;30435900;3;;
DE224;DE224;092715204;09271152;no;Wallerfing;Wallerfing;1357;20766600;3;;
DE224;DE224;092715205;09271118;no;Buchhofen;Buchhofen;891;15718200;3;;
DE224;DE224;092715205;09271135;no;Moos;Moos;2160;32242500;3;;
DE224;DE224;092715206;09271114;no;Außernzell;Außernzell;1369;24132900;3;;
DE224;DE224;092715206;09271149;no;Schöllnach, M;Schöllnach, M;4780;39925000;3;;
DE224;DE224;n.a.;09271111;no;Aholming;Aholming;2272;29353000;3;;
DE224;DE224;n.a.;09271113;no;Auerbach;Auerbach;2096;24079700;3;;
DE224;DE224;n.a.;09271116;no;Bernried;Bernried;4738;39481800;3;;
DE224;DE224;n.a.;09271119;no;Deggendorf, GKSt;Deggendorf, GKSt;31699;77196900;2;;
DE224;DE224;n.a.;09271122;no;Grafling;Grafling;2749;46304900;3;;
DE224;DE224;n.a.;09271125;no;Hengersberg, M;Hengersberg, M;7191;45808900;2;;
DE224;DE224;n.a.;09271127;no;Iggensbach;Iggensbach;2043;19089500;3;;
DE224;DE224;n.a.;09271128;no;Künzing;Künzing;3113;40343500;3;;
DE224;DE224;n.a.;09271132;no;Metten, M;Metten, M;4161;11959000;2;;
DE224;DE224;n.a.;09271138;no;Niederalteich;Niederalteich;1808;9971000;2;;
DE224;DE224;n.a.;09271140;no;Offenberg;Offenberg;3262;23762000;2;;
DE224;DE224;n.a.;09271141;no;Osterhofen, St;Osterhofen, St;11334;111186700;3;;
DE224;DE224;n.a.;09271146;no;Plattling, St;Plattling, St;12401;35866000;2;;
DE224;DE224;n.a.;09271151;no;Stephansposching;Stephansposching;3011;44677600;3;;
DE224;DE224;n.a.;09271153;no;Winzer, M;Winzer, M;3790;27608500;3;;
DE225;DE225;092725211;09272116;no;Eppenschlag;Eppenschlag;979;17022500;3;;
DE225;DE225;092725211;09272128;no;Innernzell;Innernzell;1580;22125700;3;;
DE225;DE225;092725211;09272145;no;Schöfweg;Schöfweg;1289;15893100;3;;
DE225;DE225;092725211;09272147;no;Schönberg, M;Schönberg, M;3838;32741100;3;;
DE225;DE225;092725212;09272126;no;Hinterschmiding;Hinterschmiding;2481;21040700;3;;
DE225;DE225;092725212;09272139;no;Philippsreut;Philippsreut;685;10216100;3;;
DE225;DE225;092725213;09272150;no;Thurmansbang;Thurmansbang;2325;32923400;3;;
DE225;DE225;092725213;09272152;no;Zenting;Zenting;1138;21733500;3;;
DE225;DE225;092725214;09272119;no;Fürsteneck;Fürsteneck;891;10422100;3;;
DE225;DE225;092725214;09272138;no;Perlesreut, M;Perlesreut, M;2801;29719800;3;;
DE225;DE225;092729444;09272444;no;Gdefr. Geb. (Lkr Freyung-Grafenau);Gdefr. Geb. (Lkr Freyung-Grafenau);0;166582600;9;;
DE225;DE225;n.a.;09272118;no;Freyung, St;Freyung, St;6952;48640300;2;;
DE225;DE225;n.a.;09272120;no;Grafenau, St;Grafenau, St;8237;63788100;2;;
DE225;DE225;n.a.;09272121;no;Grainet;Grainet;2383;36128400;3;;
DE225;DE225;n.a.;09272122;no;Haidmühle;Haidmühle;1320;21030400;3;;
DE225;DE225;n.a.;09272127;no;Hohenau;Hohenau;3354;43112900;3;;
DE225;DE225;n.a.;09272129;no;Jandelsbrunn;Jandelsbrunn;3303;42387800;3;;
DE225;DE225;n.a.;09272134;no;Mauth;Mauth;2322;28886400;3;;
DE225;DE225;n.a.;09272136;no;Neureichenau;Neureichenau;4306;46385300;3;;
DE225;DE225;n.a.;09272140;no;Ringelai;Ringelai;1954;16383400;3;;
DE225;DE225;n.a.;09272141;no;Röhrnbach, M;Röhrnbach, M;4427;40627500;3;;
DE225;DE225;n.a.;09272142;no;Saldenburg;Saldenburg;1921;28045000;3;;
DE225;DE225;n.a.;09272143;no;Sankt Oswald-Riedlhütte;Sankt Oswald-Riedlhütte;2928;40310100;3;;
DE225;DE225;n.a.;09272146;no;Neuschönau;Neuschönau;2232;27525200;3;;
DE225;DE225;n.a.;09272149;no;Spiegelau;Spiegelau;3898;40430600;3;;
DE225;DE225;n.a.;09272151;no;Waldkirchen, St;Waldkirchen, St;10273;80042500;2;;
DE226;DE226;092735215;09273121;no;Essing, M;Essing, M;971;17337200;3;;
DE226;DE226;092735215;09273133;no;Ihrlerstein;Ihrlerstein;4147;23081200;2;;
DE226;DE226;092735216;09273166;no;Saal a.d.Donau;Saal a.d.Donau;5233;44034300;3;;
DE226;DE226;092735216;09273175;no;Teugn;Teugn;1603;17089800;3;;
DE226;DE226;092735217;09273125;no;Hausen;Hausen;2036;34620200;3;;
DE226;DE226;092735217;09273127;no;Herrngiersdorf;Herrngiersdorf;1205;25090100;3;;
DE226;DE226;092735217;09273141;no;Langquaid, M;Langquaid, M;5236;56787200;3;;
DE226;DE226;092735218;09273119;no;Biburg;Biburg;1175;14199700;3;;
DE226;DE226;092735218;09273139;no;Kirchdorf;Kirchdorf;900;16493100;3;;
DE226;DE226;092735218;09273172;no;Siegenburg, M;Siegenburg, M;3444;25574900;3;;
DE226;DE226;092735218;09273177;no;Train;Train;1822;10154800;3;;
DE226;DE226;092735218;09273181;no;Wildenberg;Wildenberg;1345;18163000;3;;
DE226;DE226;092735219;09273113;no;Aiglsbach;Aiglsbach;1684;39950800;3;;
DE226;DE226;092735219;09273115;no;Attenhofen;Attenhofen;1335;31476600;3;;
DE226;DE226;092735219;09273163;no;Elsendorf;Elsendorf;1984;32650800;3;;
DE226;DE226;092735219;09273178;no;Volkenschwand;Volkenschwand;1707;29244100;3;;
DE226;DE226;092739444;09273444;no;Gdefr. Geb. (Lkr Kelheim);Gdefr. Geb. (Lkr Kelheim);0;114541800;9;;
DE226;DE226;n.a.;09273111;no;Abensberg, St;Abensberg, St;12922;60294600;2;;
DE226;DE226;n.a.;09273116;no;Bad Abbach, M;Bad Abbach, M;11610;55292300;2;;
DE226;DE226;n.a.;09273137;no;Kelheim, St;Kelheim, St;15555;76760100;2;;
DE226;DE226;n.a.;09273147;no;Mainburg, St;Mainburg, St;14215;61589400;2;;
DE226;DE226;n.a.;09273152;no;Neustadt a.d.Donau, St;Neustadt a.d.Donau, St;12942;93560600;3;;
DE226;DE226;n.a.;09273159;no;Painten, M;Painten, M;2195;13783100;3;;
DE226;DE226;n.a.;09273164;no;Riedenburg, St;Riedenburg, St;5509;100449700;3;;
DE226;DE226;n.a.;09273165;no;Rohr i.NB, M;Rohr i.NB, M;3221;54167200;3;;
DE227;DE227;092745220;09274119;no;Bayerbach b.Ergoldsbach;Bayerbach b.Ergoldsbach;1755;25417600;3;;
DE227;DE227;092745220;09274127;no;Ergoldsbach, M;Ergoldsbach, M;7459;57024500;3;;
DE227;DE227;092745221;09274132;no;Furth;Furth;3469;20958500;3;;
DE227;DE227;092745221;09274165;no;Obersüßbach;Obersüßbach;1715;23595400;3;;
DE227;DE227;092745221;09274187;no;Weihmichl;Weihmichl;2470;32173000;3;;
DE227;DE227;092745222;09274174;no;Postau;Postau;1592;34834800;3;;
DE227;DE227;092745222;09274188;no;Weng;Weng;1388;15622300;3;;
DE227;DE227;092745222;09274191;no;Wörth a.d.Isar;Wörth a.d.Isar;2565;4839700;2;;
DE227;DE227;092745223;09274112;no;Aham;Aham;1895;38016500;3;;
DE227;DE227;092745223;09274135;no;Gerzen;Gerzen;1725;17018600;3;;
DE227;DE227;092745223;09274145;no;Kröning;Kröning;1961;39601200;3;;
DE227;DE227;092745223;09274179;no;Schalkham;Schalkham;871;22702100;3;;
DE227;DE227;092745226;09274114;no;Altfraunhofen;Altfraunhofen;2141;24289800;3;;
DE227;DE227;092745226;09274118;no;Baierbach;Baierbach;773;16761700;3;;
DE227;DE227;092745227;09274154;no;Neufraunhofen;Neufraunhofen;1066;17945400;3;;
DE227;DE227;092745227;09274183;no;Velden, M;Velden, M;6534;49439800;3;;
DE227;DE227;092745227;09274193;no;Wurmsham;Wurmsham;1312;28147700;3;;
DE227;DE227;n.a.;09274111;no;Adlkofen;Adlkofen;3774;47837600;3;;
DE227;DE227;n.a.;09274113;no;Altdorf, M;Altdorf, M;11084;23002500;2;;
DE227;DE227;n.a.;09274120;no;Bodenkirchen;Bodenkirchen;5211;61999700;3;;
DE227;DE227;n.a.;09274121;no;Buch a.Erlbach;Buch a.Erlbach;3549;26727600;3;;
DE227;DE227;n.a.;09274124;no;Eching;Eching;3735;30135900;3;;
DE227;DE227;n.a.;09274126;no;Ergolding, M;Ergolding, M;11681;37168500;2;;
DE227;DE227;n.a.;09274128;no;Essenbach, M;Essenbach, M;11335;83611300;3;;
DE227;DE227;n.a.;09274134;no;Geisenhausen, M;Geisenhausen, M;6550;62505500;3;;
DE227;DE227;n.a.;09274141;no;Hohenthann;Hohenthann;3835;68329100;3;;
DE227;DE227;n.a.;09274146;no;Kumhausen;Kumhausen;5200;37055200;2;;
DE227;DE227;n.a.;09274153;no;Neufahrn i.NB;Neufahrn i.NB;3886;38771900;3;;
DE227;DE227;n.a.;09274156;no;Niederaichbach;Niederaichbach;3650;34063600;2;;
DE227;DE227;n.a.;09274172;no;Pfeffenhausen, M;Pfeffenhausen, M;4704;71794600;3;;
DE227;DE227;n.a.;09274176;no;Rottenburg a.d.Laaber, St;Rottenburg a.d.Laaber, St;7633;90121700;2;;
DE227;DE227;n.a.;09274182;no;Tiefenbach;Tiefenbach;3682;24717300;3;;
DE227;DE227;n.a.;09274184;no;Vilsbiburg, St;Vilsbiburg, St;11184;68856000;2;;
DE227;DE227;n.a.;09274185;no;Vilsheim;Vilsheim;2358;21720500;3;;
DE227;DE227;n.a.;09274194;no;Bruckberg;Bruckberg;5120;51118700;3;;
DE228;DE228;092755229;09275152;no;Tittling, M;Tittling, M;3951;20784000;3;;
DE228;DE228;092755229;09275160;no;Witzmannsberg;Witzmannsberg;1479;18740700;3;;
DE228;DE228;092755232;09275112;no;Aidenbach, M;Aidenbach, M;2897;17107500;3;;
DE228;DE228;092755232;09275117;no;Beutelsbach;Beutelsbach;1151;20386700;3;;
DE228;DE228;092755234;09275132;no;Malching;Malching;1245;25243500;3;;
DE228;DE228;092755234;09275143;no;Rotthalmünster, M;Rotthalmünster, M;4858;44524200;3;;
DE228;DE228;n.a.;09275111;no;Aicha vorm Wald;Aicha vorm Wald;2405;20354300;3;;
DE228;DE228;n.a.;09275114;no;Aldersbach;Aldersbach;4243;45816800;3;;
DE228;DE228;n.a.;09275116;no;Bad Füssing;Bad Füssing;6702;55061300;3;;
DE228;DE228;n.a.;09275118;no;Breitenberg;Breitenberg;2119;29851300;3;;
DE228;DE228;n.a.;09275119;no;Büchlberg;Büchlberg;4096;28107100;3;;
DE228;DE228;n.a.;09275120;no;Eging a.See, M;Eging a.See, M;4127;23658700;3;;
DE228;DE228;n.a.;09275121;no;Fürstenstein;Fürstenstein;3292;19295700;3;;
DE228;DE228;n.a.;09275122;no;Fürstenzell, M;Fürstenzell, M;7721;79350200;3;;
DE228;DE228;n.a.;09275124;no;Bad Griesbach i.Rottal, St;Bad Griesbach i.Rottal, St;8399;70157300;2;;
DE228;DE228;n.a.;09275125;no;Haarbach;Haarbach;2531;47708400;3;;
DE228;DE228;n.a.;09275126;no;Hauzenberg, St;Hauzenberg, St;11630;82821900;2;;
DE228;DE228;n.a.;09275127;no;Hofkirchen, M;Hofkirchen, M;3562;32700600;3;;
DE228;DE228;n.a.;09275128;no;Hutthurm, M;Hutthurm, M;5868;37219100;3;;
DE228;DE228;n.a.;09275130;no;Kirchham;Kirchham;2077;18475300;3;;
DE228;DE228;n.a.;09275131;no;Kößlarn, M;Kößlarn, M;1906;25489600;3;;
DE228;DE228;n.a.;09275133;no;Neuburg a.Inn;Neuburg a.Inn;4228;41752000;3;;
DE228;DE228;n.a.;09275134;no;Neuhaus a.Inn;Neuhaus a.Inn;3429;31070300;3;;
DE228;DE228;n.a.;09275135;no;Neukirchen vorm Wald;Neukirchen vorm Wald;2689;24300300;3;;
DE228;DE228;n.a.;09275137;no;Obernzell, M;Obernzell, M;3743;18200900;3;;
DE228;DE228;n.a.;09275138;no;Ortenburg, M;Ortenburg, M;6985;60736000;3;;
DE228;DE228;n.a.;09275141;no;Pocking, St;Pocking, St;14956;68877300;2;;
DE228;DE228;n.a.;09275144;no;Ruderting;Ruderting;3103;12959900;3;;
DE228;DE228;n.a.;09275145;no;Ruhstorf a.d.Rott, M;Ruhstorf a.d.Rott, M;6943;51464000;3;;
DE228;DE228;n.a.;09275146;no;Salzweg;Salzweg;6456;31927900;2;;
DE228;DE228;n.a.;09275148;no;Sonnen;Sonnen;1416;16486700;3;;
DE228;DE228;n.a.;09275149;no;Tettenweis;Tettenweis;1668;28688500;3;;
DE228;DE228;n.a.;09275150;no;Thyrnau;Thyrnau;4108;33719100;3;;
DE228;DE228;n.a.;09275151;no;Tiefenbach;Tiefenbach;6669;49714500;2;;
DE228;DE228;n.a.;09275153;no;Untergriesbach, M;Untergriesbach, M;6094;73597200;3;;
DE228;DE228;n.a.;09275154;no;Vilshofen an der Donau, St;Vilshofen an der Donau, St;15926;86328500;2;;
DE228;DE228;n.a.;09275156;no;Wegscheid, M;Wegscheid, M;5489;80682800;3;;
DE228;DE228;n.a.;09275159;no;Windorf, M;Windorf, M;4744;56922200;3;;
DE229;DE229;092765238;09276111;no;Achslach;Achslach;915;30058600;3;;
DE229;DE229;092765238;09276123;no;Gotteszell;Gotteszell;1202;9221900;3;;
DE229;DE229;092765238;09276142;no;Ruhmannsfelden, M;Ruhmannsfelden, M;2036;5805700;3;;
DE229;DE229;092765238;09276146;no;Zachenberg;Zachenberg;2099;27307900;3;;
DE229;DE229;n.a.;09276113;no;Arnbruck;Arnbruck;1946;37896400;3;;
DE229;DE229;n.a.;09276115;no;Bayerisch Eisenstein;Bayerisch Eisenstein;993;47326700;3;;
DE229;DE229;n.a.;09276116;no;Bischofsmais;Bischofsmais;3244;46304300;3;;
DE229;DE229;n.a.;09276117;no;Bodenmais, M;Bodenmais, M;3270;45256900;3;;
DE229;DE229;n.a.;09276118;no;Böbrach;Böbrach;1571;27557200;3;;
DE229;DE229;n.a.;09276120;no;Drachselsried;Drachselsried;2365;41711800;3;;
DE229;DE229;n.a.;09276121;no;Frauenau;Frauenau;2688;60127200;3;;
DE229;DE229;n.a.;09276122;no;Geiersthal;Geiersthal;2159;22370700;2;;
DE229;DE229;n.a.;09276126;no;Kirchberg i.Wald;Kirchberg i.Wald;4332;48797800;3;;
DE229;DE229;n.a.;09276127;no;Kirchdorf i.Wald;Kirchdorf i.Wald;2121;30566400;3;;
DE229;DE229;n.a.;09276128;no;Kollnburg;Kollnburg;2843;59507500;3;;
DE229;DE229;n.a.;09276129;no;Langdorf;Langdorf;1883;34366900;3;;
DE229;DE229;n.a.;09276130;no;Lindberg;Lindberg;2409;108851200;3;;
DE229;DE229;n.a.;09276134;no;Patersdorf;Patersdorf;1733;17039300;3;;
DE229;DE229;n.a.;09276135;no;Prackenbach;Prackenbach;2697;40075600;3;;
DE229;DE229;n.a.;09276138;no;Regen, St;Regen, St;10684;65115600;2;;
DE229;DE229;n.a.;09276139;no;Rinchnach;Rinchnach;3052;40216400;3;;
DE229;DE229;n.a.;09276143;no;Teisnach, M;Teisnach, M;2788;25772600;2;;
DE229;DE229;n.a.;09276144;no;Viechtach, St;Viechtach, St;8035;62485500;2;;
DE229;DE229;n.a.;09276148;no;Zwiesel, St;Zwiesel, St;9264;41169100;2;;
DE22A;DE22A;092775239;09277119;no;Falkenberg;Falkenberg;3720;66519300;3;;
DE22A;DE22A;092775239;09277131;no;Malgersdorf;Malgersdorf;1210;11495400;3;;
DE22A;DE22A;092775239;09277141;no;Rimbach;Rimbach;876;22916500;3;;
DE22A;DE22A;092775240;09277122;no;Geratskirchen;Geratskirchen;863;12900000;3;;
DE22A;DE22A;092775240;09277133;no;Massing, M;Massing, M;3981;36090200;3;;
DE22A;DE22A;092775241;09277112;no;Bayerbach;Bayerbach;1621;19427600;3;;
DE22A;DE22A;092775241;09277113;no;Bad Birnbach, M;Bad Birnbach, M;5525;68844400;3;;
DE22A;DE22A;092775243;09277140;no;Reut;Reut;1779;30748000;3;;
DE22A;DE22A;092775243;09277148;no;Tann, M;Tann, M;3895;37566900;3;;
DE22A;DE22A;092775244;09277118;no;Ering;Ering;1776;39568000;3;;
DE22A;DE22A;092775244;09277147;no;Stubenberg;Stubenberg;1359;18180500;3;;
DE22A;DE22A;n.a.;09277111;no;Arnstorf, M;Arnstorf, M;6671;80439500;3;;
DE22A;DE22A;n.a.;09277114;no;Dietersburg;Dietersburg;3110;55056000;3;;
DE22A;DE22A;n.a.;09277116;no;Eggenfelden, St;Eggenfelden, St;12971;44339800;2;;
DE22A;DE22A;n.a.;09277117;no;Egglham;Egglham;2355;36831900;3;;
DE22A;DE22A;n.a.;09277121;no;Gangkofen, M;Gangkofen, M;6358;108740400;3;;
DE22A;DE22A;n.a.;09277124;no;Hebertsfelden;Hebertsfelden;3598;49889600;3;;
DE22A;DE22A;n.a.;09277126;no;Johanniskirchen;Johanniskirchen;2407;40594700;3;;
DE22A;DE22A;n.a.;09277127;no;Julbach;Julbach;2328;11293700;2;;
DE22A;DE22A;n.a.;09277128;no;Kirchdorf a.Inn;Kirchdorf a.Inn;5251;31645500;2;;
DE22A;DE22A;n.a.;09277134;no;Mitterskirchen;Mitterskirchen;2014;24666500;3;;
DE22A;DE22A;n.a.;09277138;no;Pfarrkirchen, St;Pfarrkirchen, St;11952;52347900;2;;
DE22A;DE22A;n.a.;09277139;no;Postmünster;Postmünster;2291;43512300;3;;
DE22A;DE22A;n.a.;09277142;no;Roßbach;Roßbach;2902;48167700;3;;
DE22A;DE22A;n.a.;09277144;no;Schönau;Schönau;1919;36120400;3;;
DE22A;DE22A;n.a.;09277145;no;Simbach a.Inn, St;Simbach a.Inn, St;9571;47313200;2;;
DE22A;DE22A;n.a.;09277149;no;Triftern, M;Triftern, M;5222;62257000;3;;
DE22A;DE22A;n.a.;09277151;no;Unterdietfurt;Unterdietfurt;2109;27534500;3;;
DE22A;DE22A;n.a.;09277152;no;Wittibreut;Wittibreut;2007;38327600;3;;
DE22A;DE22A;n.a.;09277153;no;Wurmannsquick, M;Wurmannsquick, M;3665;49170800;3;;
DE22A;DE22A;n.a.;09277154;no;Zeilarn;Zeilarn;2131;28915600;3;;
DE22B;DE22B;092785246;09278147;no;Loitzendorf;Loitzendorf;605;12030000;3;;
DE22B;DE22B;092785246;09278179;no;Rattiszell;Rattiszell;1523;22185200;3;;
DE22B;DE22B;092785246;09278189;no;Stallwang;Stallwang;1396;20593000;3;;
DE22B;DE22B;092785248;09278116;no;Ascha;Ascha;1564;19537400;3;;
DE22B;DE22B;092785248;09278120;no;Falkenfels;Falkenfels;1012;11490800;3;;
DE22B;DE22B;092785248;09278134;no;Haselbach;Haselbach;1701;18441300;3;;
DE22B;DE22B;092785248;09278151;no;Mitterfels, M;Mitterfels, M;2441;14234700;3;;
DE22B;DE22B;092785249;09278139;no;Hunderdorf;Hunderdorf;3241;22213900;3;;
DE22B;DE22B;092785249;09278154;no;Neukirchen;Neukirchen;1714;24460900;3;;
DE22B;DE22B;092785249;09278198;no;Windberg;Windberg;1047;7972200;3;;
DE22B;DE22B;092785250;09278112;no;Aholfing;Aholfing;1762;21404100;3;;
DE22B;DE22B;092785250;09278117;no;Atting;Atting;1618;14923300;3;;
DE22B;DE22B;092785250;09278172;no;Perkam;Perkam;1525;14224400;3;;
DE22B;DE22B;092785250;09278177;no;Rain;Rain;2722;14288100;3;;
DE22B;DE22B;092785252;09278149;no;Mariaposching;Mariaposching;1409;19633300;3;;
DE22B;DE22B;092785252;09278159;no;Niederwinkling;Niederwinkling;2514;25649700;3;;
DE22B;DE22B;092785252;09278171;no;Perasdorf;Perasdorf;584;16039900;3;;
DE22B;DE22B;092785252;09278187;no;Schwarzach, M;Schwarzach, M;2778;33219200;3;;
DE22B;DE22B;092785256;09278113;no;Aiterhofen;Aiterhofen;3228;43091500;3;;
DE22B;DE22B;092785256;09278182;no;Salching;Salching;2487;22000900;3;;
DE22B;DE22B;092785257;09278140;no;Irlbach;Irlbach;1145;15827600;3;;
DE22B;DE22B;092785257;09278192;no;Straßkirchen;Straßkirchen;3162;38392900;3;;
DE22B;DE22B;n.a.;09278118;no;Bogen, St;Bogen, St;9767;49752200;2;;
DE22B;DE22B;n.a.;09278121;no;Feldkirchen;Feldkirchen;1845;22662900;3;;
DE22B;DE22B;n.a.;09278123;no;Geiselhöring, St;Geiselhöring, St;6858;99847700;3;;
DE22B;DE22B;n.a.;09278129;no;Haibach;Haibach;2134;32372600;3;;
DE22B;DE22B;n.a.;09278141;no;Kirchroth;Kirchroth;3673;42810200;3;;
DE22B;DE22B;n.a.;09278143;no;Konzell;Konzell;1759;26753000;3;;
DE22B;DE22B;n.a.;09278144;no;Laberweinting;Laberweinting;3330;76192500;3;;
DE22B;DE22B;n.a.;09278146;no;Leiblfing;Leiblfing;4052;78411100;3;;
DE22B;DE22B;n.a.;09278148;no;Mallersdorf-Pfaffenberg, M;Mallersdorf-Pfaffenberg, M;6361;72590300;3;;
DE22B;DE22B;n.a.;09278167;no;Oberschneiding;Oberschneiding;2758;60771200;3;;
DE22B;DE22B;n.a.;09278170;no;Parkstetten;Parkstetten;3029;19505400;3;;
DE22B;DE22B;n.a.;09278178;no;Rattenberg;Rattenberg;1745;30218400;3;;
DE22B;DE22B;n.a.;09278184;no;Sankt Englmar;Sankt Englmar;1608;36864400;3;;
DE22B;DE22B;n.a.;09278190;no;Steinach;Steinach;2937;23144500;3;;
DE22B;DE22B;n.a.;09278197;no;Wiesenfelden;Wiesenfelden;3633;78192600;3;;
DE22C;DE22C;092795208;09279116;no;Gottfrieding;Gottfrieding;2141;27066400;2;;
DE22C;DE22C;092795208;09279125;no;Mamming;Mamming;2944;41482900;3;;
DE22C;DE22C;n.a.;09279112;no;Dingolfing, St;Dingolfing, St;18129;44008000;2;;
DE22C;DE22C;n.a.;09279113;no;Eichendorf, M;Eichendorf, M;6429;98179000;3;;
DE22C;DE22C;n.a.;09279115;no;Frontenhausen, M;Frontenhausen, M;4511;30429700;2;;
DE22C;DE22C;n.a.;09279122;no;Landau a.d.Isar, St;Landau a.d.Isar, St;12630;84409000;2;;
DE22C;DE22C;n.a.;09279124;no;Loiching;Loiching;3501;38917000;3;;
DE22C;DE22C;n.a.;09279126;no;Marklkofen;Marklkofen;3655;40712400;3;;
DE22C;DE22C;n.a.;09279127;no;Mengkofen;Mengkofen;5845;84749800;3;;
DE22C;DE22C;n.a.;09279128;no;Moosthenning;Moosthenning;4778;70427200;3;;
DE22C;DE22C;n.a.;09279130;no;Niederviehbach;Niederviehbach;2485;29628300;3;;
DE22C;DE22C;n.a.;09279132;no;Pilsting, M;Pilsting, M;6344;71179600;3;;
DE22C;DE22C;n.a.;09279134;no;Reisbach, M;Reisbach, M;7516;94207300;3;;
DE22C;DE22C;n.a.;09279135;no;Simbach, M;Simbach, M;3678;51220000;3;;
DE22C;DE22C;n.a.;09279137;no;Wallersdorf, M;Wallersdorf, M;6681;71173600;3;;
DE231;DE231;n.a.;09361000;no;Amberg;Amberg;41578;50137400;2;;
DE232;DE232;n.a.;09362000;no;Regensburg;Regensburg;138296;80698600;1;;
DE233;DE233;n.a.;09363000;no;Weiden i.d.OPf.;Weiden i.d.OPf.;41684;70543100;2;;
DE234;DE234;093715301;09371123;no;Gebenbach;Gebenbach;900;18132600;3;;
DE234;DE234;093715301;09371126;no;Hahnbach, M;Hahnbach, M;4882;67383800;3;;
DE234;DE234;093715302;09371128;no;Hirschbach;Hirschbach;1231;31006300;3;;
DE234;DE234;093715302;09371135;no;Königstein, M;Königstein, M;1743;35125000;3;;
DE234;DE234;093715303;09371140;no;Etzelwang;Etzelwang;1394;21689200;3;;
DE234;DE234;093715303;09371141;no;Neukirchen b.Sulzbach-Rosenberg;Neukirchen b.Sulzbach-Rosenberg;2595;45754400;3;;
DE234;DE234;093715303;09371157;no;Weigendorf;Weigendorf;1231;12584200;3;;
DE234;DE234;093715304;09371116;no;Birgland;Birgland;1774;62416700;3;;
DE234;DE234;093715304;09371131;no;Illschwang;Illschwang;2012;54212600;3;;
DE234;DE234;093719444;09371444;no;Gdefr. Geb. (Lkr Amberg-Sulzbach);Gdefr. Geb. (Lkr Amberg-Sulzbach);0;22343800;9;;
DE234;DE234;n.a.;09371111;no;Ammerthal;Ammerthal;2114;8139000;3;;
DE234;DE234;n.a.;09371113;no;Auerbach i.d.OPf., St;Auerbach i.d.OPf., St;8861;78257700;3;;
DE234;DE234;n.a.;09371118;no;Ebermannsdorf;Ebermannsdorf;2408;45392900;3;;
DE234;DE234;n.a.;09371119;no;Edelsfeld;Edelsfeld;1876;34716500;3;;
DE234;DE234;n.a.;09371120;no;Ensdorf;Ensdorf;2194;41462700;3;;
DE234;DE234;n.a.;09371121;no;Freihung, M;Freihung, M;2595;46360200;3;;
DE234;DE234;n.a.;09371122;no;Freudenberg;Freudenberg;4203;82023400;3;;
DE234;DE234;n.a.;09371127;no;Hirschau, St;Hirschau, St;5819;74934200;3;;
DE234;DE234;n.a.;09371129;no;Hohenburg, M;Hohenburg, M;1604;39277400;3;;
DE234;DE234;n.a.;09371132;no;Kastl, M;Kastl, M;2410;64871700;3;;
DE234;DE234;n.a.;09371136;no;Kümmersbruck;Kümmersbruck;9838;46365400;2;;
DE234;DE234;n.a.;09371144;no;Poppenricht;Poppenricht;3331;11582000;3;;
DE234;DE234;n.a.;09371146;no;Rieden, M;Rieden, M;2724;32293600;3;;
DE234;DE234;n.a.;09371148;no;Schmidmühlen, M;Schmidmühlen, M;2353;25316600;3;;
DE234;DE234;n.a.;09371150;no;Schnaittenbach, St;Schnaittenbach, St;4270;63413500;3;;
DE234;DE234;n.a.;09371151;no;Sulzbach-Rosenberg, St;Sulzbach-Rosenberg, St;19425;53115500;2;;
DE234;DE234;n.a.;09371154;no;Ursensollen;Ursensollen;3639;72900000;3;;
DE234;DE234;n.a.;09371156;no;Vilseck, St;Vilseck, St;5926;64680300;3;;
DE235;DE235;093725308;09372165;no;Treffelstein;Treffelstein;984;20867200;3;;
DE235;DE235;093725310;09372147;no;Pösing;Pösing;963;9122500;3;;
DE235;DE235;093725310;09372161;no;Stamsried, M;Stamsried, M;2138;43429500;3;;
