nuts1_name,nuts1,nuts2_name,nuts2,nuts3_name,nuts3
THÜRINGEN,DEG,Thüringen,DEG0,Schmalkalden-Meiningen,DEG0B
THÜRINGEN,DEG,Thüringen,DEG0,Gotha,DEG0C
THÜRINGEN,DEG,Thüringen,DEG0,Sömmerda,DEG0D
THÜRINGEN,DEG,Thüringen,DEG0,Hildburghausen,DEG0E
THÜRINGEN,DEG,Thüringen,DEG0,Ilm-Kreis,DEG0F
THÜRINGEN,DEG,Thüringen,DEG0,Weimarer Land,DEG0G
THÜRINGEN,DEG,Thüringen,DEG0,Sonneberg,DEG0H
THÜRINGEN,DEG,Thüringen,DEG0,Saalfeld-Rudolstadt,DEG0I
THÜRINGEN,DEG,Thüringen,DEG0,Saale-Holzland-Kreis,DEG0J
THÜRINGEN,DEG,Thüringen,DEG0,Saale-Orla-Kreis,DEG0K
THÜRINGEN,DEG,Thüringen,DEG0,Greiz,DEG0L
THÜRINGEN,DEG,Thüringen,DEG0,Altenburger Land,DEG0M
THÜRINGEN,DEG,Thüringen,DEG0,"Eisenach, Kreisfreie Stadt",DEG0N
THÜRINGEN,DEG,Thüringen,DEG0,Wartburgkreis,DEG0P
